event,V2__log_crest,V2__log_kurtosis,V2__signed_asymmetry,V2__energy_width,V2__energy_asymmetry,V2__envelope_occupancy,V2__top1pct_energy,V2__zero_crossing,V2__autocorr_peak,V2__spectral_entropy,V2__log_f50,V2__log_bandwidth,V2__spectral_peak3,V4__log_crest,V4__log_kurtosis,V4__signed_asymmetry,V4__energy_width,V4__energy_asymmetry,V4__envelope_occupancy,V4__top1pct_energy,V4__zero_crossing,V4__autocorr_peak,V4__spectral_entropy,V4__log_f50,V4__log_bandwidth,V4__spectral_peak3,V1V2__log_crest,V1V2__log_kurtosis,V1V2__signed_asymmetry,V1V2__energy_width,V1V2__energy_asymmetry,V1V2__envelope_occupancy,V1V2__top1pct_energy,V1V2__zero_crossing,V1V2__autocorr_peak,V1V2__spectral_entropy,V1V2__log_f50,V1V2__log_bandwidth,V1V2__spectral_peak3,V3V4__log_crest,V3V4__log_kurtosis,V3V4__signed_asymmetry,V3V4__energy_width,V3V4__energy_asymmetry,V3V4__envelope_occupancy,V3V4__top1pct_energy,V3V4__zero_crossing,V3V4__autocorr_peak,V3V4__spectral_entropy,V3V4__log_f50,V3V4__log_bandwidth,V3V4__spectral_peak3,SCM5__log_crest,SCM5__log_kurtosis,SCM5__signed_asymmetry,SCM5__energy_width,SCM5__energy_asymmetry,SCM5__envelope_occupancy,SCM5__top1pct_energy,SCM5__zero_crossing,SCM5__autocorr_peak,SCM5__spectral_entropy,SCM5__log_f50,SCM5__log_bandwidth,SCM5__spectral_peak3,pair_V2_V4__abs_corr,pair_V2_V4__env_corr,pair_V2_V1V2__abs_corr,pair_V2_V1V2__env_corr,pair_V2_V3V4__abs_corr,pair_V2_V3V4__env_corr,pair_V2_SCM5__abs_corr,pair_V2_SCM5__env_corr,pair_V4_V1V2__abs_corr,pair_V4_V1V2__env_corr,pair_V4_V3V4__abs_corr,pair_V4_V3V4__env_corr,pair_V4_SCM5__abs_corr,pair_V4_SCM5__env_corr,pair_V1V2_V3V4__abs_corr,pair_V1V2_V3V4__env_corr,pair_V1V2_SCM5__abs_corr,pair_V1V2_SCM5__env_corr,pair_V3V4_SCM5__abs_corr,pair_V3V4_SCM5__env_corr,pair_V2_V4__coherence,pair_V1V2_V3V4__coherence,pair_V1V2_SCM5__coherence,pair_V3V4_SCM5__coherence,V2__log_rms,V4__log_rms,V1V2__log_rms,V3V4__log_rms,SCM5__log_rms
1885,0.7041544681172097,0.7175655963700519,-0.04778333167737949,0.804561783440577,-0.2289851154545082,0.1640625,0.14472468120790474,0.3086336863307596,0.8880762391132965,0.41628706310770724,5.459090561297481,5.224674436553173,0.48051027103358035,0.7394693204783012,0.7378834907586957,0.08987567516300202,0.8214726705997666,-0.14961351855733188,0.125,0.15848749140507937,0.30179754020813626,0.8866085530982833,0.42701785753620214,5.468129116266526,4.427199416658156,0.4266837730691819,0.7855543903328874,0.8646371195683813,-0.04018898980540363,0.835493522621809,0.08764125207937806,0.0390625,0.21185888798449423,0.3101290932950835,0.8704670603119482,0.44105935192148543,5.490055070900694,4.434453395321743,0.3157103406923572,0.7778992532331801,0.7712556299094503,-0.21662709940308142,0.8604691530642844,0.022289384606487953,0.046875,0.17650932605382544,0.24277474288155768,0.8802492118254432,0.4565847347167649,5.492086277158937,5.7779459889778115,0.34970733833874046,0.36419066947266515,0.2970645253811887,-0.37430986536652844,0.9004814317576572,0.0035268233833122835,1.0,0.04168979333035235,0.15521713919492172,0.9723298920301469,0.18708423795411183,5.175518973817128,5.1777335457438545,0.8854410723163351,0.9187390704070394,0.9667441653973072,0.6635997630266406,0.8346404662639224,0.5929252414810572,0.8584455944318129,0.15817072224719542,-0.07523356633971358,0.8387145596733045,0.9243868688434415,0.5675414908970059,0.8705396256668767,0.045352873607500684,-0.019805230929702062,0.7326443950903199,0.8536210795696261,0.03595822526011418,0.09373998938703867,0.008377412648125344,0.053358084292858037,0.9813410445579023,0.9440942375484149,0.49119146767593413,0.8065910123571821,0.03530879812013009,0.19968762088390551,0.31991271804955995,-0.00936882767668764,-0.666237052686225
1886,0.8385458574006507,0.8406570981405121,0.02152428120385414,0.6877864180175856,0.43658439809805943,0.0859375,0.18679459121309414,0.3227637562181463,0.8384332150480994,0.5061615099361708,5.4934167161942264,5.241089184990643,0.23347769910545224,0.8787649319795139,0.9079356046688951,0.007275505016625967,0.6744672577741527,0.47058110298614586,0.0703125,0.21037672250814665,0.30906094546342355,0.938104426445977,0.4966625956015645,5.493031900577218,4.411088482026534,0.22913966898044286,0.8774172171508314,0.9861554231817818,0.011031094372601271,0.6107576633973897,0.40597026585661006,0.0625,0.23539074485285377,0.3401287881099887,0.9218191575925947,0.47834629279234164,5.493542316707982,4.391377944975244,0.2488648210559174,0.8711834457940631,0.944466082999592,0.0975582220388401,0.5952919620094965,0.22071958583713097,0.0625,0.22027424006479063,0.37110507522812586,0.8165955393901327,0.46570401466936495,5.494249398048536,5.661693077309847,0.2961755369316782,0.40045225193168704,0.32521609472507823,-0.45705002111502735,0.8970476812288811,0.03969830188812602,1.0,0.04526016649160921,0.15482039857173377,0.9709650055852,0.1920151589193105,5.175525420315916,5.177855105592252,0.8775828570412174,0.9329565983564106,0.9890200705329764,0.7392709997651066,0.9574896474707604,0.6655952509611109,0.9216521863481417,0.16033181853021253,0.1705989851318711,0.8896221436415485,0.9726811563846086,0.6700566278257489,0.9110078734227955,0.0422870002342086,0.14531451129736125,0.7740808569701076,0.9635740273486307,0.03221862540461781,0.18713438935457496,0.026707813451072485,0.2111667381738356,0.9696489305160442,0.8594572673577274,0.5357314749522573,0.8052676105591497,0.030465840940337146,0.23087939908054544,0.3623653318377739,-0.04683801204211652,-0.686974454083906
1887,0.8336416817537643,0.8653754245612727,0.008659580970909499,0.8488391269944059,-0.09501533996463579,0.0234375,0.19901052730862806,0.3172093874935148,0.8976885309708507,0.5032233886752414,5.480921428297397,4.545939038386641,0.17829874879225366,0.9346998997844947,1.1209200669609254,0.026545867678500177,0.7983960033402357,-0.08926028834033478,0.0234375,0.28488752402527356,0.3120822779015473,0.9374936485820661,0.46136317218377404,5.481316348382551,4.201965650379599,0.2473738430540835,0.9663010295547564,1.2141861635718607,0.04532570162205083,0.7677750721464631,-0.09754776225649632,0.015625,0.31684802726487726,0.31589709158604695,0.9283187694953013,0.44380480820009444,5.480457874997178,4.13606007074474,0.27100085549641095,0.785329345634015,0.7548468078435038,0.02584082378200616,0.8228012082987225,-0.0414016307206132,0.046875,0.17099925588340834,0.282906582842494,0.8996722180632525,0.5040513224049652,5.482624413901806,5.195058667874475,0.23844651167217917,0.38227542058283587,0.3274162603134843,0.504720356245332,0.8995751682215464,-0.020764588448762784,1.0,0.04257780309481118,0.1554612872707297,0.9732859811565588,0.18026953880431268,5.1754780611103,5.177125885069697,0.9169511730294564,0.9251207921985758,0.9328187602967474,0.7535066341558764,0.8434825294100574,0.5162213069502559,0.6969938623502383,0.0790182627396684,-0.1311842024418844,0.9288169455358176,0.9673462925550607,0.6230733035519644,0.8004534557198737,0.00975538431974422,-0.08243682280706992,0.47430185818897275,0.7253910838950391,0.027913350479588987,-0.0791315470325033,0.04427180144153171,0.014387933811541312,0.952505609016506,0.6258602457563366,0.2790592145492418,0.6279757990297492,0.258004110455433,0.5925131543811122,0.62874513171609,0.06238231935364893,-0.6701257014543591
1888,0.7399908971305039,0.6544424668599786,-0.001357145226869241,0.9577216336472268,0.041703412081870936,0.2109375,0.13005205238118597,0.326120792260506,0.7784099015894189,0.6103685312925228,5.483058733581422,5.789224673012062,0.11413105691928148,0.7070401784249293,0.7051101159354359,0.022054994243561124,0.9618842509541746,0.08299407789328454,0.140625,0.14386870044314665,0.3118991668446913,0.9118032610348463,0.6034722152653259,5.495877597643268,4.71819492239049,0.08952012572804213,0.774962082334675,0.8631488102196061,0.051610124760847066,0.9510942453988346,0.07411573976956884,0.09375,0.19525477396114882,0.3462935270241401,0.8875816793801472,0.5950697302959564,5.523171499278356,4.728198224886911,0.12381185173706613,0.8356752215314504,0.8791474504555699,0.12472713053236095,0.9328056206317877,0.050141630196171176,0.1015625,0.2050484405990807,0.3709524826807459,0.6301427883425319,0.6310211401083907,5.528318349418022,5.7783625807122645,0.1596496180450118,0.29505461964936514,0.2355022133240896,0.23213714390789228,0.9001915574269717,-0.009134560382946329,1.0,0.03165687964442681,0.15564439832758567,0.979384606944851,0.15761684640559334,5.175448991121279,3.0992590284285475,0.9503733129299435,0.8955882512064529,0.9543197670720551,0.5700067110695081,0.8425746360203951,0.3358219618696471,0.6693892307049363,0.18698605392931192,-0.06331430093190725,0.8320237848170162,0.9318206058773707,0.4017364139477356,0.7248189720508202,0.054771867838106586,-0.03763484190894392,0.6033248911900231,0.8810726970554212,0.03387936356761135,-0.05096566389975942,0.017827158232581332,-0.030268484780480803,0.9516675215361079,0.7395159740584661,0.560705597237052,0.8250723980562346,-0.01947183413177585,0.202749679949747,0.32355617473833126,-0.18960893794964684,-0.5769600939494833
1889,0.8009475269176612,0.8906324136102672,-0.02466897277295132,0.5015077723006841,0.25971640351035274,0.125,0.18425398182841662,0.3127231666005432,0.9117864767514541,0.4473780269866371,5.4785428596842625,4.454093562376583,0.30432202699766864,0.6965944049982469,0.8192105375273615,-0.006998917395915466,0.4884017027997483,0.2338333263620633,0.1328125,0.1585471740137327,0.3045136875515,0.9321187346861699,0.4393398131093784,5.477940356464609,4.381924337935627,0.25893066170809464,0.7706330452655823,0.9130452715304839,0.030310395423274763,0.4357559080770063,-0.38876985867086633,0.0546875,0.20700655093726114,0.3216345713675344,0.9485835026136942,0.42561989959417357,5.47196905506654,4.382877400365287,0.3433994433426916,0.733133348701093,0.7774493741738676,0.13744004501469656,0.534718940476354,0.19782542481861246,0.21875,0.15565976298495132,0.3053071687978759,0.949581512761335,0.46099178154887016,5.472574436316986,4.607915615564389,0.30616726636760905,0.2873046924139523,0.23376593766850165,0.1767815425001276,0.8998967980726995,-0.012466733614942929,1.0,0.03079135136381958,0.15482039857173377,0.9811378264761452,0.1540615204518584,5.175448784526934,3.0956225503949795,0.9539934309489926,0.8528102829727621,0.8733483043336403,0.5408970286508987,0.5876538675419463,0.25786218135593036,0.7291599853933962,0.11470561116065503,-0.059852346498657234,0.8806236985382075,0.8929400578160959,0.14063741915853586,0.7476956514729105,0.024275584530241954,-0.0008931444566321235,0.1749410002926773,0.6835449256113495,0.01792049593509606,0.07195554519557826,0.002088678844836065,-0.01688865024007669,0.8913526426820869,0.5540200959858748,0.3281158320883861,0.6511803289100122,0.21363038918042562,0.5655764929123621,0.7130300215261578,0.08461508463856096,-0.5543775875452436
1890,0.8378583321941063,0.9537368286441577,0.0038273757006595218,0.735936785890257,0.08023286790782488,0.0859375,0.2329216781022787,0.2769859920041505,0.8926520627464983,0.4805306086541879,5.476452599594699,5.468720551105978,0.3307742059644365,0.7689620538024805,0.9053028574028839,0.06284804182443411,0.4254228059277947,-0.11774832192051535,0.1328125,0.18578315396187936,0.27689443647572254,0.9295979187699992,0.4611569074185285,5.485858822678792,4.347805924594671,0.3241163631500981,0.8067762325530793,0.9881037132828564,-0.015439112800320657,0.6296547564887442,0.6028069428146065,0.03125,0.23416697469260928,0.26715903195287943,0.9289830218766084,0.4787127363677512,5.4713752513054255,5.462352650622851,0.30930201122183854,0.831843717223015,0.9060940339741946,-0.09238535669580325,0.7867991225870896,0.13142743281047733,0.1015625,0.2166749497102187,0.2869350260933256,0.8972316272164218,0.47857678151762295,5.467789447379453,5.467044559244372,0.3362353886528249,0.3040945306240059,0.2473934283493678,0.1258400735338028,0.9022087985047982,-0.0019472715183031196,1.0,0.03130871663324431,0.15521713919492172,0.9819827951473281,0.15102901362143878,5.175442685859508,3.0903977634977178,0.9594479806863339,0.8343813559630908,0.8852789530970159,0.5177826408525213,0.6308753759019434,0.08079625860279964,0.97360452513917,0.0958836922644565,-0.14715151281194025,0.8561820212514596,0.8912873644256619,0.2486736856091839,0.8218006875375156,0.020229780323872727,-0.13789288016371157,0.02413612110098323,0.5777680446753284,0.02318288078931537,-0.10529037179413113,0.02425331927935046,-0.13679926654599683,0.9740540279194615,0.8305954250034033,0.48877209433804897,0.7297186101698331,0.24306360007326092,0.5216344013663562,0.6008682977608343,0.17076991583716836,-0.5441304663601564
1891,0.7226524527581991,0.5176625562315229,0.09485374557080038,0.8621373227659277,-0.09365691080204391,0.4765625,0.0958429908311876,0.17770928067873165,0.2220016529617822,0.6531808310293136,4.372635803889915,5.510985402310001,0.06027585010003613,0.8460757031198427,0.6422619690734959,0.06224013416911709,0.814132246859288,-0.04065537339869133,0.109375,0.12651049185055718,0.2479934080019532,0.9137978145747918,0.6182787577445036,5.467034890136251,5.509415032637586,0.19708259994996344,0.7819793335392882,0.7091967499788259,-0.021063928002886232,0.816143875576418,-0.020413226569390534,0.0546875,0.15572288374154608,0.21179845576342052,0.8879187919936402,0.5401916343627501,5.463086599725216,5.502952311329279,0.35642873924316165,0.7832076992307313,0.7472440106203313,-0.06159306508552779,0.7928815802779486,0.013177673736418065,0.046875,0.1688984472686149,0.18637653736991486,0.7993989843359275,0.5349946002931821,5.4622605426255735,5.488946378396581,0.33978785578353143,0.32234851827666267,0.24664222921606418,0.10376036254323223,0.9015545677047209,0.006100833403317876,1.0,0.031569477870933,0.15515610217596973,0.9823576038842432,0.15057224666757965,5.175439649324904,3.0888817089227945,0.961284823202897,0.5601148554922605,0.6572283174015356,0.1994382393482173,0.4098603710297851,0.3931881654305903,0.40930345172326627,0.08669116729853933,-0.11171789728910815,0.6179517788214384,0.8210448353954344,0.2738556862591557,0.7268592493741128,0.01870940193496095,-0.08922986081557599,0.7429493713959748,0.9457262637113318,0.017565091782474857,-0.12224261720861013,0.03261905394520926,-0.1421338465263412,0.9079850329161486,0.8480472211838265,0.4079755228438614,0.7193532291383102,0.26734980040512446,0.46768859752440006,0.7255443382167831,0.21357639281133567,-0.5471650093321198
1892,0.8387664169397911,0.9470054585672999,0.051538979120653444,0.7789981263085777,-0.1990770257824597,0.046875,0.2222826145431886,0.2521744438001648,0.9401818678922849,0.4423734539576314,5.484838566576471,5.466996833028492,0.3445843590326353,0.75791285292353,0.7773276600720297,0.03195851760800054,0.8531656132869608,-0.1950411373514905,0.09375,0.15597324341662624,0.2729880672627949,0.945197587912929,0.46647384063164804,5.4848613157632276,5.462427557087916,0.2756753153692063,0.6530069013278836,0.5289703799846328,-0.039832901975128274,0.9042216218467047,-0.07628550809873937,0.34375,0.0943308543841689,0.21561326944792017,0.9043600524546633,0.5813412880683656,5.465089691212397,5.474355111866182,0.12198853705347207,0.8455379158738145,0.8566311989196749,0.024941988285139372,0.8495665837397715,-0.0801823239215279,0.0390625,0.20646147426099157,0.2218390453810236,0.898540048082811,0.5146390811451923,5.483759098881614,5.472953184646202,0.31771887823813716,0.29861130535984204,0.24025615845579845,0.034371787915959975,0.8982214189783702,0.01940743814744013,1.0,0.0315464663213775,0.15567491683706167,0.9817231977404388,0.14761810926076213,5.175433627789977,3.083347355603605,0.9668435033046566,0.891177589837813,0.9494305109371881,0.28722541781748184,0.5902101269570857,0.04132108952142843,0.6936418423951415,0.05591457794602224,0.002577669319625617,0.6221707391514574,0.6904965568858995,0.0003043004936129815,0.6074411303818851,0.01657288721116772,-0.015535220258708224,0.25236208826631573,0.44865839347049147,0.031056726876247134,0.040072786466665684,0.055973195169803924,0.11283745462827421,0.9642782600706726,0.5562423905172154,0.5153144179793171,0.723338333338231,0.4761381493149487,0.5697278656866981,0.49925051150286276,0.1224342073610622,-0.56315553089688
1893,0.7922630390579707,0.8856097979664599,0.04106559467910866,0.8908008209903999,-0.4406208996408923,0.03125,0.21087808920698817,0.2403027436140019,0.8835168709972158,0.591560428917963,5.469705786244221,5.510546177295076,0.20680074626890366,0.7527371284565944,0.8723716497671299,0.02264893256243248,0.8177998348528803,-0.075538543555078,0.0625,0.2004702452843573,0.2549211096530046,0.927271719423956,0.6092586528804337,5.484641875352726,5.504782533425786,0.1540154956166705,0.9178190962081718,0.9647537634162411,-0.061941315108404914,0.8642005579699926,0.00018972631039694044,0.0546875,0.23577508729391183,0.22885830256050294,0.9396963557738265,0.636109141623738,5.4993649481662015,5.507227620036994,0.09032258666763399,0.9100407642120444,0.7955312239615141,-0.09679208876572691,0.8052971355562833,0.011691018522824115,0.1015625,0.16979586158802298,0.23633533738212226,0.8599730255882337,0.6477903752066577,5.490527538130176,5.820864430260438,0.08443920321085202,0.30420620361503686,0.23816277363528077,0.08422746847374997,0.8990366076402184,0.01234694790684639,1.0,0.031389523379943045,0.15527817621387371,0.9807294184112529,0.14643918277648255,5.175428947277341,3.080676763176275,0.9696280108127813,0.7868225537629516,0.8711703297531294,0.16630067933352205,0.4423542780843484,0.27996993126982367,0.6232261248563432,0.07706770257543362,-0.1620557813022651,0.676339212446772,0.7247635335187281,0.3551418742033084,0.852249158886748,0.018184677732150267,-0.15177382622043997,0.02002277313353407,0.6526673777522289,0.026546032381596092,-0.04075432948292275,0.064944492108847,-0.16635737829447853,0.9341855193009664,0.5597991253558439,0.4868417207485513,0.7870108787690718,0.3144197406852839,0.4965409591480286,0.5511704589313347,0.0687699461663959,-0.5789545918220731
1894,0.8972087804392648,0.8728625992007152,0.030081133778536863,0.7589230206008679,0.09427802298338014,0.140625,0.19457418574461768,0.3183385723441267,0.9304446632678226,0.5945714991779026,5.485268276131028,4.733867843416387,0.1436591883514515,0.8766661476285428,0.8534857052475392,0.022280107865691467,0.807372210963791,0.16595038514318192,0.1796875,0.18947440975394123,0.3172399060029908,0.9329049009362955,0.6023402220268512,5.4859053827339075,4.7554688800379665,0.11928151775024914,0.8896757798514924,0.9423817685007586,-0.012781461645192465,0.7765010396168557,0.22888024582568856,0.140625,0.22155463568758282,0.32145146031067845,0.8723683322865989,0.6274285568941799,5.498294549986123,4.838564353520295,0.1260281911860588,0.8316187444423875,0.7280104793652896,-0.00172158249283073,0.8117897455505848,0.10917934783385266,0.203125,0.15580454439510172,0.2902920621356853,0.8737216681692391,0.6083761675144976,5.484949674007048,4.768039597786665,0.14180985678661678,0.3133128540582249,0.22824765204546324,-0.06065869324049186,0.8997690747585663,0.021919658938936683,1.0,0.032091587340723635,0.1554918057802057,0.9790994671119754,0.1448426896195236,5.175423287873702,3.077069998891036,0.9732234818186196,0.9483600036249853,0.9329797058975299,0.34007024922957985,0.6353791785716518,0.39073071834462186,0.7989933273737337,0.04694023714907564,-0.025708889222230052,0.574659131738022,0.7773334361355057,0.5426299437857686,0.858980894660225,0.014406179516275784,0.03014223129572246,0.25265693167462683,0.623435625890997,0.03901878176175778,0.0030823669599216036,0.05801630979891827,-0.039000253298756365,0.9437297247024596,0.37711437886355925,0.5932854176853076,0.7410789024380352,0.552206643322969,0.6405125610688515,0.4002273719621017,0.17817346750824942,-0.6045012883416806
1895,0.9487019904684862,1.3934039465268437,0.02157303964012349,0.34216419193886727,-0.6414405060972964,0.0390625,0.4125548403075657,0.30597857600634787,0.9745488060146255,0.3338156646105607,5.473211472760305,3.8198629537760755,0.5012251380618561,0.9161582972229404,1.2999924133141452,0.013520423485241293,0.35007442943824313,-0.6375814002009189,0.0390625,0.36298102999220117,0.2966093935972167,0.9610020911362229,0.3624681076902924,5.473163096034016,3.8836525902117676,0.46816931704748715,0.931227591971646,1.2837714620302085,0.02112638287610839,0.48376190117948703,-0.2992008509780169,0.03125,0.3705319150237996,0.28748435926389354,0.9169596789126271,0.4369060229259477,5.473503600748232,4.526059607751064,0.38317964147413197,1.0329233287692159,1.5928420641848604,0.06875349474700668,0.2483908057275506,-0.3976927735106493,0.0234375,0.5539162634622428,0.29007843256935334,0.9657785920851687,0.32154642082892776,5.473477689732985,3.606301611018467,0.6008747215793022,0.3205987359265609,0.22395721892398326,-0.023230462163557182,0.900977158549547,0.02202547237626274,1.0,0.031736570007073604,0.15558336130863368,0.9774040126857221,0.14528733687568715,5.175420033019047,3.0768748301447237,0.9734708006014401,0.9854195317841816,0.9922898290502133,0.5967376124425257,0.8600700094769564,0.7856873918163162,0.9213306367333667,0.02904503598168838,0.12617856617557255,0.6797478499119849,0.8952061763251055,0.7159569103050079,0.892624051235974,0.018667711284057458,0.14715584641092466,0.5064539412937651,0.8281283236689064,0.00807449426226991,0.22710183955756924,0.044363472925417674,0.16290349487644837,0.9926031717621004,0.8245497511469565,0.6544237973798858,0.7902704820143541,0.9861883903743467,0.9807532400344504,0.6158640135026194,0.48468054107373987,-0.6240216633206749
1896,0.8440151398035692,1.0283126112968166,0.04052111696823093,0.8711333022222985,0.13919278036615793,0.09375,0.2419190905679641,0.3074129459517197,0.9663762466398079,0.5648986536626862,5.510413174512072,4.612740759671757,0.1783367729156211,0.8743755307008736,0.9087346681724434,0.05501906464983653,0.9229230033694228,0.11440893217537297,0.125,0.19802381216096027,0.2925809503463851,0.953633425215518,0.5689716916725596,5.500928363443646,4.685581514173402,0.18693319782235737,1.1382258233230784,1.3560207465174121,0.023033910940284803,0.9390495997189372,0.02804911918053672,0.03125,0.317985685425783,0.27204199346903896,0.905967776646943,0.601372024447721,5.475006920825666,5.515498643183712,0.22118383553917315,0.8789315344074283,1.1072615321571646,-0.021535538855305094,0.7933664102249866,0.07911523120756879,0.078125,0.2756769510199874,0.2681356242561113,0.9311242836777229,0.5251279678929348,5.510479443581073,4.593223724764813,0.21196988879730347,0.3123421792042841,0.22180279318119206,-0.03147273549851157,0.9021522289641518,0.015500125881414542,1.0,0.0314012498655736,0.15625476851710562,0.9758827991985655,0.14613203275962044,5.175418556346453,3.077167387421667,0.9733977168240158,0.9369009006559567,0.9198402488877373,0.06728960402581573,0.5772912471626239,0.2344143574336141,0.830687757749882,0.03353729226677982,0.06906299147404378,0.20884077934178003,0.7913770146171994,0.03530974825809424,0.7966166279568803,0.014551530273765401,0.11188151085577833,0.29458861834429906,0.3881157688435405,0.039322699411902126,0.06154989528860826,0.049319135946939374,0.08698132682435131,0.9673604937170519,0.5541889230245228,0.5936686480659437,0.699510170866715,0.7325281775296734,0.7198459457336439,0.38186099553866326,0.3259887323200157,-0.642417285369422
1897,0.7761668893958082,1.0097320925374005,0.010221606059686708,0.6550729326673144,-0.7860205001718809,0.078125,0.23512145055099037,0.30973235267189553,0.9759545270371381,0.3084370159818445,5.464344144193538,3.63671843862199,0.5177888386508003,0.759217682826111,0.9250002165547437,0.01927398932355682,0.6914598985748773,-0.7837235089952244,0.1015625,0.2039150209289063,0.30680257576219977,0.9723113104772717,0.3375779946923036,5.464949448679934,3.7778108902999166,0.49232123276661754,0.685532378890627,0.8211918237393326,0.05826951050693056,0.7255229276033238,-0.583128472407098,0.1484375,0.15753933013071095,0.34064760277108064,0.9605275834294571,0.35960476417322285,5.46426556736888,3.831485037381344,0.41314411652918814,0.6654754661175464,0.7563350220805518,0.00955565141793989,0.6979792351367937,-0.2836247529857606,0.1640625,0.14080245490494148,0.3053682058168279,0.9645662946414575,0.3884541477117872,5.464674186004578,3.8974613819614317,0.37626298013342907,0.32922406767732787,0.23660764253226382,-0.1423661019750571,0.8988274219285941,0.022564457967094154,1.0,0.03399937419731577,0.1553086947233497,0.9720087879662872,0.15339506176664372,5.175420931895263,3.083984494971486,0.9663314378612884,0.9738685199559873,0.9662388785934531,0.5145109815056512,0.8948386708565806,0.2613253981229491,0.4286207471090056,0.02762771946311249,0.0068488850264293655,0.34042682079570086,0.9289200510310157,0.4171036039860584,0.5125309924818244,0.01997870478827506,0.0400969045345303,0.14021451257208473,0.5705756802748158,0.02310110256702617,0.0729830901665866,0.027894018700247252,0.08131423444763386,0.9765323328748211,0.32258865676986237,0.6077858692508886,0.6508217189963642,1.0881026890008338,1.0545548544127037,0.6633009295104394,0.47067706800989023,-0.6776391952209597
1898,0.7644063792168544,0.9237018405885405,0.035882715417351094,0.5602395599629053,-0.4725727437171714,0.1171875,0.2005547756867069,0.3191320535905026,0.9402254591699073,0.4993888097941542,5.475555253479482,4.441189015762051,0.23368872519574152,0.7495594567175313,0.7578342279882275,0.052715635937019695,0.6492565339192402,0.14690502855856352,0.140625,0.15252187652908994,0.32013916440321055,0.9554355771422027,0.5390155450597148,5.487992206453506,4.437230860807254,0.135072160384191,0.6926084412367206,0.7886453343852706,-0.014396367112596979,0.6172431802243843,-0.31704636479047316,0.171875,0.1493230948251941,0.3283486434522538,0.9332849196636648,0.5054469869215615,5.480340212166995,4.367162826992644,0.2139437506998147,0.7228105984551414,0.728121506205067,-0.12515031306480487,0.8235111956279952,0.10433761806577514,0.1484375,0.14996856287808513,0.3206884975737785,0.9503215225529835,0.5341329528543444,5.48831161144344,4.4004438685729435,0.14782343424437744,0.3564678939076306,0.251015023883366,-0.1601373100009919,0.901533540670693,0.011254983281392208,1.0,0.03680828291876387,0.15512558366649373,0.9697376833658116,0.15923841662017005,5.175426391979831,3.0903907571337332,0.9597077645127492,0.9340848105664933,0.90023316578405,0.5485909977675191,0.7242401243956762,0.23774407711843004,0.4293521409543555,0.031380904121215705,-0.055614674000282686,0.24162142340882634,0.8286893193692688,0.4841629917349771,0.6854568816891519,0.022089379412459892,-0.04375734451089349,0.2553893543341685,0.5933597178491966,0.022192227960949037,-0.12988947713743323,0.028333668211545576,-0.011168028970435184,0.9617987848926566,0.35680372063121857,0.47318398729448985,0.6050670105756327,1.032518874869415,0.9878761741557993,0.8000977773156506,0.483017284683666,-0.7064149104741391
1899,0.876689266486475,1.1708387896306183,0.04051931382338996,0.41069447616142996,0.5603760864941296,0.0625,0.2954808137101412,0.32914212469862975,0.9593658048409262,0.3935760838040458,5.472153524320631,4.353134628350519,0.44007094017730963,0.9023682311597133,1.1761217853390789,0.05262224614505831,0.412062811245371,0.6052575015068067,0.0546875,0.30348586593588384,0.29490035706656087,0.9593932477114256,0.413468387439308,5.472239831659854,4.3426213075796705,0.3901905763991547,0.8392325760315734,0.9780837704723897,-0.04981090755273608,0.440365389342541,0.5238925258976626,0.0703125,0.21979404827090676,0.3135471663563952,0.919546781806608,0.4853457230869524,5.474385711979098,4.395802557743586,0.2600360663335464,0.7233873776947384,0.8717888651458078,0.014997452375073921,0.45857177300051727,0.5249572976113547,0.1796875,0.16156526311069633,0.26560258796960357,0.9443936967890572,0.435617398421458,5.47381526990558,4.329938327356827,0.33324903384868965,0.3811285295679518,0.26621181277480244,-0.2305209941208201,0.8988450214242579,0.03341237439280529,1.0,0.0401508876501094,0.15488143559068576,0.9672711824748461,0.1675919761525473,5.175433346830534,3.099774556004101,0.9501038200801901,0.9829503933013134,0.9885122249767053,0.6945748949335404,0.9092425975880397,0.10066619359579197,0.8545362760817408,0.03669039518831539,0.4357828358767702,0.5975830863305078,0.9222227854152274,0.02560068031079013,0.853690781726081,0.031068300785534117,0.43390975435532836,0.09684423946109012,0.8524819249558017,0.0314861772404812,0.39912524634863306,0.026918577347555327,0.428188886198203,0.9803496774089732,0.4714412808994276,0.5346496086744829,0.5408322968921562,1.242212171549327,1.178961494521668,0.7391225081504872,0.5958953852455925,-0.7242241525168467
