event,log_residual_rms,log_crest,asymmetry,lag1_corr,spectral_entropy,top10pct_energy
137,0.1455469348091745,0.9747553290184419,0.2733967002932004,0.5395760531519257,0.8456417048500876,0.8135161362650206
138,0.31620878965036925,0.4790106344016139,0.2127013980986987,0.7199485173448994,0.704105307005067,0.4478517444167513
139,0.28100520373855886,0.5444606830903995,0.24173681371892997,0.6861415683498249,0.737059391302979,0.48972490121770235
140,-0.815044357464103,0.8098943791441969,0.39104171852525976,0.14658634538152526,0.954202374916161,0.9784375
141,-0.4200191206224273,1.024692462103172,0.30766873348741475,0.05840661109425942,0.9502429250779153,0.9468552569048416
142,0.3288792505012864,0.5648181064394414,0.2654748166316473,0.7152954829386792,0.6688477504492845,0.5910142541394372
143,-8.0,-8.0,0.0,0.0,-0.0,0.0
144,-0.012350966807938134,0.6019823976581717,0.1838917358373165,0.443805991649135,0.8811706357975548,0.5416251460267534
145,0.3393814626131098,0.5316605200536481,-0.20553330194727296,0.8809283992627691,0.5579082987731558,0.5552965311120516
146,0.4634825503786154,0.43679549618686536,-0.3133049505709947,0.9123419526213211,0.5935021781456989,0.5212419616506876
147,0.6237337255653366,0.2744145884802698,-0.08713460699402309,0.9604732626611854,0.5377017837048634,0.2651412415112513
148,0.2374266966319202,0.63289218382863,0.4443955938377789,0.48269249275219,0.8275080037980338,0.5972873503229874
149,-0.7815709626487963,0.7755506535407398,0.4063159950721613,0.26555299539170557,0.980397755283547,0.9747427208835343
150,0.22607141031132108,0.6023182796801004,-0.4015250645520763,0.7484677401853558,0.7421974507487414,0.590622842096747
151,0.5642039551372776,0.3327632240973998,0.028173924974243297,0.9329470842445372,0.4971458764221835,0.32998780371121317
152,0.03624066226970145,0.5188809284785187,0.13348704388603239,0.2533653844847776,0.9569076624851496,0.44548679725642043
153,0.46197271843871707,0.3666595254080757,-0.13876418452162326,0.8956608180538651,0.5824610604247757,0.3766955418446127
154,0.2650579729248011,0.5712974032192646,-0.12956399173813543,0.7160105991266124,0.6918155697172746,0.5387471752273527
155,-8.0,-8.0,0.0,0.0,-0.0,0.0
156,-1.0536049848239342,1.0519018604779784,0.2972832371555217,-0.007905138339920946,0.9692829417281558,0.992925688976378
157,0.04485102816539271,0.4264141045755948,0.08845800053200606,0.3280150840347519,0.9099065849255331,0.4085719335799256
158,0.7202894348301554,0.46820713472286535,-0.06037178390924468,0.9207653153155531,0.5194248759121042,0.33380596987099015
159,0.42116325913733,0.4929830201993959,-0.2629295866351454,0.8930474143057721,0.4844000741130364,0.5290086161043767
160,0.04853889991701077,0.4626859683310381,0.0574079699294021,0.5122493468190932,0.8705952355331603,0.43109073731139386
161,0.2098247338006658,0.5561603453683129,0.2300071859731284,0.552458405014388,0.8361469103982422,0.59068595545245
162,0.26893393946072236,0.4729014293131341,-0.14096968093221748,0.7011308516911748,0.8902940765423671,0.5774108683746936
