event,file,record,utc,day,SC_TWTA_On_Flag,voltage,scm,native_r0,envelope_r0,envelope_peak_r,scm_lag_ms,weighted_coherence_raw,weighted_coherence_outside_lines,masked_cross_spectral_weight_fraction,scm_power_remaining_fraction,peak_coherence_outside_lines,peak_coherence_frequency_hz,longest_coherent_run_hz,flags
1919,psp_fld_l2_tds_wf_20250319_v00.cdf,164,2025-03-19T13:48:53.865780000,20250319,0,V3V4,SCM5,0.009389660105960908,0.11351300125272834,0.16778360794711167,-0.8,0.7468827296038989,0.37642166703805024,0.6532625821609405,0.06675516811318248,0.8381105138780939,319218.75,937.5,coherence outside persistent lines
1920,psp_fld_l2_tds_wf_20250319_v00.cdf,165,2025-03-19T13:48:53.904675000,20250319,0,V2,SCM5,-0.06096705406589594,-0.12206583512923641,-0.22367263567186663,-1.0666666666666667,0.7952293565232368,0.12409109870539324,0.7951184985941884,0.059414095814395315,0.43041194241562925,276093.75,0.0,no threshold crossed
1920,psp_fld_l2_tds_wf_20250319_v00.cdf,165,2025-03-19T13:48:53.904675000,20250319,0,V4,SCM5,-0.018595127319053096,-0.14448108178062458,-0.24860998260844674,-1.0666666666666667,0.5532305410976349,0.12113708456699761,0.5644901006896744,0.0588313665351577,0.4648601862286601,355781.25,0.0,no threshold crossed
1920,psp_fld_l2_tds_wf_20250319_v00.cdf,165,2025-03-19T13:48:53.904675000,20250319,0,V1V2,SCM5,0.034483495837105346,-0.14447113111346138,-0.27328793513403377,-1.0666666666666667,0.6907612362403962,0.09923832482311676,0.7139297594032906,0.059663817777554376,0.3990590424161305,288750.0,0.0,no threshold crossed
1920,psp_fld_l2_tds_wf_20250319_v00.cdf,165,2025-03-19T13:48:53.904675000,20250319,0,V3V4,SCM5,0.11033842786542647,-0.12930935878347133,-0.24123322777420475,-1.0666666666666667,0.7472246599845632,0.09240944547108133,0.7702914053700529,0.05967195893603732,0.4783769743003599,51562.5,0.0,no threshold crossed
1921,psp_fld_l2_tds_wf_20250319_v00.cdf,166,2025-03-19T13:48:54.095364000,20250319,0,V2,SCM5,-0.18026527082803728,-0.04014050222314605,-0.04835555620861975,0.2,0.8981032010749351,0.06490819131890924,0.9049687262060166,0.020064444853255373,0.4037060872163296,686718.75,0.0,persistent-line dominated coherence
1921,psp_fld_l2_tds_wf_20250319_v00.cdf,166,2025-03-19T13:48:54.095364000,20250319,0,V4,SCM5,-0.0797111429424339,-0.057433589759192605,-0.06617082273742302,-0.06666666666666667,0.7225107909023654,0.060752178892731504,0.7517191611026607,0.019789768889349087,0.4695112715476391,560625.0,0.0,no threshold crossed
1921,psp_fld_l2_tds_wf_20250319_v00.cdf,166,2025-03-19T13:48:54.095364000,20250319,0,V1V2,SCM5,0.08995506770218582,-0.05468266277405698,-0.07231168779082311,0.2,0.8221978128544537,0.062200518538237486,0.839484610305483,0.02012898451224297,0.45505406934005505,477187.5,0.0,persistent-line dominated coherence
1921,psp_fld_l2_tds_wf_20250319_v00.cdf,166,2025-03-19T13:48:54.095364000,20250319,0,V3V4,SCM5,0.1914512784737616,-0.04715917293628147,-0.05454176195139355,0.2,0.8668326013106171,0.06336955101035861,0.8800891912548789,0.020131306561023358,0.44449416542531184,466406.25,0.0,persistent-line dominated coherence
1922,psp_fld_l2_tds_wf_20250319_v00.cdf,167,2025-03-19T14:24:32.148773000,20250319,0,V2,SCM5,0.0029917991346877087,-0.03368626704005265,-0.14699647024991688,-0.3333333333333333,0.2641101210517077,0.06437874831779819,0.2252325484003943,0.024622157121460854,0.48295722595471524,690000.0,0.0,no threshold crossed
1922,psp_fld_l2_tds_wf_20250319_v00.cdf,167,2025-03-19T14:24:32.148773000,20250319,0,V4,SCM5,0.0014953770197311768,-0.029649449273399346,-0.14745061424947975,-0.8666666666666666,0.13569009607152438,0.06424643813045101,0.08669430555911399,0.0242701832946556,0.41974731148094835,619218.75,0.0,no threshold crossed
1922,psp_fld_l2_tds_wf_20250319_v00.cdf,167,2025-03-19T14:24:32.148773000,20250319,0,V1V2,SCM5,-0.0019147826134093856,-0.03323260661426505,-0.12962061496405886,-0.3333333333333333,0.29272259162112707,0.06431374192738401,0.2572186864083454,0.024695250821865935,0.42550941422958044,710625.0,0.0,no threshold crossed
1922,psp_fld_l2_tds_wf_20250319_v00.cdf,167,2025-03-19T14:24:32.148773000,20250319,0,V3V4,SCM5,-0.01643048139070178,-0.06210346234846462,-0.16205975287775462,-0.9333333333333333,0.5381910710022824,0.06579665680952235,0.520994701314383,0.024697787614318404,0.4291353871965672,780468.75,0.0,no threshold crossed
1923,psp_fld_l2_tds_wf_20250319_v00.cdf,168,2025-03-19T15:23:12.189504000,20250319,0,V2,SCM5,-0.16906888909074136,-0.09531025624459535,0.14969786182049918,0.3333333333333333,0.8194518645624587,0.0634995273197933,0.8233945252042171,0.01899583064640458,0.47989080583700183,641250.0,0.0,persistent-line dominated coherence
1923,psp_fld_l2_tds_wf_20250319_v00.cdf,168,2025-03-19T15:23:12.189504000,20250319,0,V4,SCM5,-0.07026796482375082,-0.07232700473595789,0.142424215662657,0.3333333333333333,0.6208438139300039,0.06728274667342209,0.628642632962121,0.01872987769137564,0.46486921185016156,480937.5,0.0,no threshold crossed
1923,psp_fld_l2_tds_wf_20250319_v00.cdf,168,2025-03-19T15:23:12.189504000,20250319,0,V1V2,SCM5,0.0912123631500502,-0.10501433306017573,0.14837091370097652,0.3333333333333333,0.6847056495641001,0.06473185212608916,0.6953505291984903,0.01905243708294507,0.5409750928289795,743906.25,0.0,no threshold crossed
1923,psp_fld_l2_tds_wf_20250319_v00.cdf,168,2025-03-19T15:23:12.189504000,20250319,0,V3V4,SCM5,0.04292990447025351,-0.09780111891775173,-0.13726458743227585,-0.9333333333333333,0.7617547580463365,0.06564780615143034,0.7664626058654778,0.019054204790417053,0.5223337418771821,716250.0,0.0,no threshold crossed
1924,psp_fld_l2_tds_wf_20250319_v00.cdf,169,2025-03-19T16:18:35.233431000,20250319,0,V2,SCM5,-0.28093292782204016,0.055101088615006885,0.1792953269282589,-0.5333333333333333,0.9119998421122255,0.06343440569119967,0.9200153740852963,0.01814454733561336,0.4222433649281617,534375.0,0.0,persistent-line dominated coherence
1924,psp_fld_l2_tds_wf_20250319_v00.cdf,169,2025-03-19T16:18:35.233431000,20250319,0,V4,SCM5,-0.1032625004582566,0.07070521925578832,0.19373069989573086,-0.5333333333333333,0.7045912170092327,0.06761412095077268,0.7426042683493331,0.0179472976285449,0.5307404402658394,507656.25,0.0,no threshold crossed
1924,psp_fld_l2_tds_wf_20250319_v00.cdf,169,2025-03-19T16:18:35.233431000,20250319,0,V1V2,SCM5,0.09771620897821987,0.06242490183809932,0.08085149432793791,-0.5333333333333333,0.8272298375584948,0.06799834473897115,0.847357779131104,0.01821981654183187,0.48406381761670025,531562.5,0.0,persistent-line dominated coherence
1924,psp_fld_l2_tds_wf_20250319_v00.cdf,169,2025-03-19T16:18:35.233431000,20250319,0,V3V4,SCM5,0.2178180606031696,0.031021236005748166,-0.08292981798545833,1.0666666666666667,0.8769733653869614,0.06883708283025278,0.8883006152271463,0.018221983290214034,0.4902142897833171,324375.0,0.0,persistent-line dominated coherence
1925,psp_fld_l2_tds_wf_20250319_v00.cdf,170,2025-03-19T17:02:57.197635000,20250319,0,V2,SCM5,-0.1562922983044876,-0.026868636426884078,0.11199888203184052,-1.0666666666666667,0.75527265868143,0.0715420756804843,0.7720559115174239,0.11025102892064746,0.4301419981114762,666093.75,0.0,no threshold crossed
1925,psp_fld_l2_tds_wf_20250319_v00.cdf,170,2025-03-19T17:02:57.197635000,20250319,0,V4,SCM5,-0.02521203446358809,-0.017562452137954432,0.10805981816516297,-1.0666666666666667,0.4383631668637304,0.07208852344785961,0.4896286317849154,0.10865219835102687,0.4313559955303601,106875.0,0.0,no threshold crossed
1925,psp_fld_l2_tds_wf_20250319_v00.cdf,170,2025-03-19T17:02:57.197635000,20250319,0,V1V2,SCM5,0.12271813305256042,-0.003657368570194052,0.10801816396856019,-1.0666666666666667,0.6388435842949137,0.0657426800981787,0.6795383772334249,0.11060079684487374,0.5945434618983826,783281.25,0.0,no threshold crossed
1925,psp_fld_l2_tds_wf_20250319_v00.cdf,170,2025-03-19T17:02:57.197635000,20250319,0,V3V4,SCM5,-0.11936702403001333,0.015324380214604673,0.042792724177400834,-0.4666666666666667,0.7063788825490871,0.07033781344840781,0.7399059611153971,0.11061233511508187,0.4297695803515768,475781.25,0.0,no threshold crossed
1926,psp_fld_l2_tds_wf_20250319_v00.cdf,171,2025-03-19T17:04:15.651020000,20250319,0,V2,SCM5,-0.18566653303784275,-0.058140286608026004,-0.1544047607189484,-0.26666666666666666,0.8665186146253087,0.06867817376028885,0.9184365564427444,0.01563841345463489,0.38345768000936015,752812.5,0.0,persistent-line dominated coherence
1926,psp_fld_l2_tds_wf_20250319_v00.cdf,171,2025-03-19T17:04:15.651020000,20250319,0,V4,SCM5,-0.01101377781355623,-0.03657445378916716,-0.1354727751709671,-0.26666666666666666,0.42403788873385395,0.06785251818858765,0.7141249000683606,0.015410868173077878,0.32082067920752305,516093.75,0.0,no threshold crossed
1926,psp_fld_l2_tds_wf_20250319_v00.cdf,171,2025-03-19T17:04:15.651020000,20250319,0,V1V2,SCM5,0.11224879279278968,-0.08567404824581379,-0.13888473624899886,0.13333333333333333,0.7756352174777201,0.06981435331589855,0.8624279014159197,0.015677127637627953,0.41722766907447595,590156.25,0.0,persistent-line dominated coherence
1926,psp_fld_l2_tds_wf_20250319_v00.cdf,171,2025-03-19T17:04:15.651020000,20250319,0,V3V4,SCM5,-0.06379789972088803,-0.08007020489475619,-0.13408670392252547,0.2,0.704459730432975,0.06359973433568157,0.8837761449916876,0.015678657259921402,0.5295901667787355,822656.25,0.0,persistent-line dominated coherence
1927,psp_fld_l2_tds_wf_20250319_v00.cdf,172,2025-03-19T17:04:15.773106000,20250319,0,V2,SCM5,-0.03241857072897346,-0.08211133300948562,-0.16217484946317076,1.0,0.8454590358321908,0.06588439580027973,0.8623268443127794,0.030921478133943792,0.4335220191713113,679687.5,0.0,persistent-line dominated coherence
1927,psp_fld_l2_tds_wf_20250319_v00.cdf,172,2025-03-19T17:04:15.773106000,20250319,0,V4,SCM5,0.035591012422958895,-0.08369268400564137,-0.183219063094635,1.0,0.5405662382413381,0.06720109703067398,0.607588460235877,0.03060219812553028,0.46808243215911804,624843.75,0.0,no threshold crossed
1927,psp_fld_l2_tds_wf_20250319_v00.cdf,172,2025-03-19T17:04:15.773106000,20250319,0,V1V2,SCM5,0.05465383882933737,-0.0937514588608617,-0.19516390335843706,1.0,0.769918038470418,0.068204616185065,0.7986749646482463,0.031019473612794318,0.4645206142948423,727968.75,0.0,no threshold crossed
1927,psp_fld_l2_tds_wf_20250319_v00.cdf,172,2025-03-19T17:04:15.773106000,20250319,0,V3V4,SCM5,-0.10947849226371914,-0.0843811534599593,-0.17299080219490284,1.0,0.768760960336075,0.07525254471507088,0.8105882070807691,0.031022563136931854,0.5072346232176111,573281.25,0.0,persistent-line dominated coherence
1928,psp_fld_l2_tds_wf_20250319_v00.cdf,173,2025-03-19T17:04:15.796574000,20250319,0,V2,SCM5,0.011621626619376907,0.01608192818490667,0.12046736583503179,-0.8,0.8071994173119974,0.0722056952846483,0.8515110751047484,0.03969068289150164,0.47518138366249707,328125.0,0.0,persistent-line dominated coherence
1928,psp_fld_l2_tds_wf_20250319_v00.cdf,173,2025-03-19T17:04:15.796574000,20250319,0,V4,SCM5,0.03429248277056934,0.029358263983661287,0.11696357063129018,0.2,0.4786243519243501,0.07355875446554261,0.640432902190387,0.039214405695524604,0.47380385632283567,125625.0,0.0,no threshold crossed
1928,psp_fld_l2_tds_wf_20250319_v00.cdf,173,2025-03-19T17:04:15.796574000,20250319,0,V1V2,SCM5,0.03514737678742198,0.06660889312910348,0.14659373251405178,0.2,0.7203512982665073,0.06882596550849455,0.7944260245732625,0.03982348720022069,0.42295016665710156,821718.75,0.0,no threshold crossed
1928,psp_fld_l2_tds_wf_20250319_v00.cdf,173,2025-03-19T17:04:15.796574000,20250319,0,V3V4,SCM5,-0.11763071571797357,0.08629133078180862,0.12701769922138703,0.26666666666666666,0.6869113409290217,0.07033425837132236,0.8271431220771367,0.039828129604229996,0.3820114963716401,767812.5,0.0,persistent-line dominated coherence
1929,psp_fld_l2_tds_wf_20250319_v00.cdf,174,2025-03-19T17:04:15.813709000,20250319,0,V2,SCM5,0.047205427591302106,-0.005043934487159087,0.11332247009738494,-0.8,0.8235676861886813,0.06826117812865375,0.8473104905152236,0.048987066525736526,0.448723608505446,740625.0,0.0,persistent-line dominated coherence
1929,psp_fld_l2_tds_wf_20250319_v00.cdf,174,2025-03-19T17:04:15.813709000,20250319,0,V4,SCM5,0.04725792251997775,-0.04329511238225909,-0.13342692094496278,-0.13333333333333333,0.5248454218736879,0.06788142434150417,0.6056608285048685,0.0483594343265847,0.41755379216881966,527812.5,0.0,no threshold crossed
1929,psp_fld_l2_tds_wf_20250319_v00.cdf,174,2025-03-19T17:04:15.813709000,20250319,0,V1V2,SCM5,0.021676749177353412,-0.028694467940265558,-0.10981774860784427,-0.13333333333333333,0.7378357184228739,0.0650013218504645,0.7776394639211498,0.04916931715079447,0.4044736775609018,187031.25,0.0,no threshold crossed
1929,psp_fld_l2_tds_wf_20250319_v00.cdf,174,2025-03-19T17:04:15.813709000,20250319,0,V3V4,SCM5,-0.1066638570631565,-0.05967121495775766,-0.14491090795640132,-0.7333333333333334,0.7200535414597916,0.06728044046599034,0.7873249620312842,0.049174235255444496,0.4554654962516774,180000.0,0.0,no threshold crossed
1930,psp_fld_l2_tds_wf_20250319_v00.cdf,175,2025-03-19T17:04:15.831959000,20250319,0,V2,SCM5,0.07041692744977045,0.09824740983208446,0.13691742462571665,-0.9333333333333333,0.8052233010022125,0.06334352717175105,0.8399132745040121,0.05630374304235357,0.5361810529949095,194531.25,0.0,persistent-line dominated coherence
1930,psp_fld_l2_tds_wf_20250319_v00.cdf,175,2025-03-19T17:04:15.831959000,20250319,0,V4,SCM5,0.05042286618454483,0.16169298054796244,0.24918949650168054,-0.9333333333333333,0.5057655538243312,0.06367361749357518,0.6224977049934793,0.055634722851042456,0.452622519226688,630937.5,0.0,no threshold crossed
1930,psp_fld_l2_tds_wf_20250319_v00.cdf,175,2025-03-19T17:04:15.831959000,20250319,0,V1V2,SCM5,0.01433088669917943,0.1668215904240082,0.27789916173774576,-0.9333333333333333,0.7156284662681913,0.06578031197849628,0.7646287399748741,0.05645922854367643,0.48205762714011646,152812.5,0.0,no threshold crossed
1930,psp_fld_l2_tds_wf_20250319_v00.cdf,175,2025-03-19T17:04:15.831959000,20250319,0,V3V4,SCM5,-0.08680197700904684,0.21809350143834638,0.37378671767316674,-1.0666666666666667,0.6870269379828329,0.06161382349632059,0.7894508723924226,0.05646628004759311,0.42783990981799225,480468.75,0.0,no threshold crossed
1931,psp_fld_l2_tds_wf_20250319_v00.cdf,176,2025-03-19T17:04:15.849079000,20250319,0,V2,SCM5,0.10719043467939784,-0.03608116823586098,-0.10036100051294429,-0.2,0.8089577281215738,0.06796950327673584,0.8281870296248678,0.07119468425176947,0.4044887642417638,560156.25,0.0,persistent-line dominated coherence
1931,psp_fld_l2_tds_wf_20250319_v00.cdf,176,2025-03-19T17:04:15.849079000,20250319,0,V4,SCM5,0.06363204575146206,-0.05078409918023476,-0.10196472446375145,-0.2,0.5314235333381467,0.06909541198924155,0.5908420726868884,0.07028949073729156,0.5260661509637317,836718.75,0.0,no threshold crossed
1931,psp_fld_l2_tds_wf_20250319_v00.cdf,176,2025-03-19T17:04:15.849079000,20250319,0,V1V2,SCM5,0.005718128223806556,-0.019307303038873538,-0.09862281518460182,0.8,0.7148855116261381,0.07454006984036611,0.7444798242750629,0.07148185465109226,0.4226952919587883,165468.75,0.0,no threshold crossed
1931,psp_fld_l2_tds_wf_20250319_v00.cdf,176,2025-03-19T17:04:15.849079000,20250319,0,V3V4,SCM5,-0.10568883090116024,-0.0244694959680916,-0.07893206079736666,1.0666666666666667,0.7258855620072182,0.06648171360625081,0.7636925126640163,0.07148784421556509,0.4998182206677173,791250.0,0.0,no threshold crossed
1932,psp_fld_l2_tds_wf_20250319_v00.cdf,177,2025-03-19T17:04:15.866551000,20250319,0,V2,SCM5,0.1238056879461518,-0.04741350229131736,-0.15145099726821418,0.8,0.7871663471021708,0.06365207481697173,0.8100517984876067,0.08258979084103486,0.4796010532238769,677812.5,0.0,persistent-line dominated coherence
1932,psp_fld_l2_tds_wf_20250319_v00.cdf,177,2025-03-19T17:04:15.866551000,20250319,0,V4,SCM5,0.06601667782379939,0.08865001185992846,0.11673314228718065,1.0666666666666667,0.5236265909522817,0.06720012551780627,0.5730475834758992,0.08149526308572191,0.4141640806194567,58593.75,0.0,no threshold crossed
1932,psp_fld_l2_tds_wf_20250319_v00.cdf,177,2025-03-19T17:04:15.866551000,20250319,0,V1V2,SCM5,0.006517110239104656,0.06627167666076937,0.10587951291580006,-1.0,0.6872239617482523,0.06865673580006695,0.7208748557974268,0.0828225659248671,0.43921461264397993,94218.75,0.0,no threshold crossed
1932,psp_fld_l2_tds_wf_20250319_v00.cdf,177,2025-03-19T17:04:15.866551000,20250319,0,V3V4,SCM5,-0.08284445616975838,0.29125540505214564,0.4257140257553998,1.0666666666666667,0.6996646114215657,0.06070534708789602,0.7296433805887921,0.08282865268397895,0.47575959186656097,48281.25,0.0,no threshold crossed
1933,psp_fld_l2_tds_wf_20250319_v00.cdf,178,2025-03-19T17:04:15.936421000,20250319,0,V2,SCM5,0.07455820733147331,-0.05001981697367998,-0.25145816587264136,1.0666666666666667,0.41714707564096554,0.0661896198546619,0.5831466326647069,0.18343529663657698,0.45853719823876826,253125.0,0.0,no threshold crossed
1933,psp_fld_l2_tds_wf_20250319_v00.cdf,178,2025-03-19T17:04:15.936421000,20250319,0,V4,SCM5,0.009552664349585016,-0.05784732088228538,-0.2981236334671965,1.0666666666666667,0.1961796395996965,0.06730952277865376,0.42735643010823293,0.18085265872884637,0.38055842078890967,620625.0,0.0,no threshold crossed
1933,psp_fld_l2_tds_wf_20250319_v00.cdf,178,2025-03-19T17:04:15.936421000,20250319,0,V1V2,SCM5,-0.006597403390618539,-0.12796864089900958,-0.35493912310169196,1.0,0.38102660414769374,0.07211329727742562,0.513350945066916,0.18399393199798392,0.43827427238287364,37031.25,0.0,no threshold crossed
1933,psp_fld_l2_tds_wf_20250319_v00.cdf,178,2025-03-19T17:04:15.936421000,20250319,0,V3V4,SCM5,0.026716493296881534,-0.10838464885398574,-0.3476013934892668,1.0,0.22385633032823313,0.06786521169258525,0.49760466075065446,0.18401205726234957,0.4234870399105384,31875.0,0.0,no threshold crossed
1934,psp_fld_l2_tds_wf_20250319_v00.cdf,179,2025-03-19T17:04:15.968922000,20250319,0,V2,SCM5,-0.01819568635335656,-0.018288988779271542,-0.16429769940653574,-0.9333333333333333,0.6332695383548977,0.06568352732502371,0.6943642393322658,0.1731166017194675,0.5256827370807556,670312.5,0.0,no threshold crossed
1934,psp_fld_l2_tds_wf_20250319_v00.cdf,179,2025-03-19T17:04:15.968922000,20250319,0,V4,SCM5,-0.022887158229369833,-0.00878728511264373,-0.16835913064407818,-0.8666666666666666,0.3287029074293826,0.06521707890377418,0.46971706091731447,0.1704315120425027,0.45022150831648083,670312.5,0.0,no threshold crossed
1934,psp_fld_l2_tds_wf_20250319_v00.cdf,179,2025-03-19T17:04:15.968922000,20250319,0,V1V2,SCM5,0.008699512013000978,0.058359944786869775,-0.14550309714516685,-1.0666666666666667,0.5222062498042999,0.062423682554177636,0.5953533098063042,0.17360066126635354,0.5166394694852224,802500.0,0.0,no threshold crossed
1934,psp_fld_l2_tds_wf_20250319_v00.cdf,179,2025-03-19T17:04:15.968922000,20250319,0,V3V4,SCM5,0.05841777003035503,0.0026594837133237436,-0.18107231198948417,-1.0666666666666667,0.4424286639031224,0.06622831750937051,0.5803462985900416,0.17361747890692014,0.44246279132636934,670312.5,0.0,no threshold crossed
1935,psp_fld_l2_tds_wf_20250319_v00.cdf,180,2025-03-19T17:04:15.992237000,20250319,0,V2,SCM5,-0.07640005317533338,0.1983953602514527,0.23149459431705086,-0.9333333333333333,0.6679335215590111,0.060512971571430686,0.743493736821417,0.14182372521214837,0.3873629337985259,631406.25,0.0,no threshold crossed
1935,psp_fld_l2_tds_wf_20250319_v00.cdf,180,2025-03-19T17:04:15.992237000,20250319,0,V4,SCM5,-0.02591598925052196,0.2552451484625204,0.30597573858584515,-0.5333333333333333,0.34501292962315133,0.06295071189317213,0.544266294964596,0.14014134298240913,0.38231270177336873,498750.0,0.0,no threshold crossed
1935,psp_fld_l2_tds_wf_20250319_v00.cdf,180,2025-03-19T17:04:15.992237000,20250319,0,V1V2,SCM5,0.04986524404161384,0.16357894069840645,0.19421289077996975,-0.9333333333333333,0.5889769792706557,0.06895377835855487,0.6709573317211383,0.14233766669961376,0.44428226059318027,110156.25,0.0,no threshold crossed
1935,psp_fld_l2_tds_wf_20250319_v00.cdf,180,2025-03-19T17:04:15.992237000,20250319,0,V3V4,SCM5,0.07277607511219462,0.2425256659521683,0.30759336791133857,-0.5333333333333333,0.4779472926927203,0.06914080043544889,0.7038208003333893,0.14235344158788266,0.4880950004308732,643125.0,0.0,no threshold crossed
1936,psp_fld_l2_tds_wf_20250319_v00.cdf,181,2025-03-19T17:04:16.015614000,20250319,0,V2,SCM5,-0.08436699219080016,0.07173677401422163,0.1157683268404168,-0.06666666666666667,0.7276040810876612,0.060934620622777456,0.746019479084011,0.10505099674761234,0.42101358491931107,131250.0,0.0,no threshold crossed
1936,psp_fld_l2_tds_wf_20250319_v00.cdf,181,2025-03-19T17:04:16.015614000,20250319,0,V4,SCM5,-0.013046186402663435,0.03911917253271489,-0.28690235890658755,-1.0666666666666667,0.3532911660771354,0.0583036058773864,0.3979536825464825,0.10349103326306508,0.4838693867224461,745312.5,0.0,no threshold crossed
1936,psp_fld_l2_tds_wf_20250319_v00.cdf,181,2025-03-19T17:04:16.015614000,20250319,0,V1V2,SCM5,0.07106341117293624,0.10744115471706477,0.13007761383567087,-0.06666666666666667,0.6428067872369618,0.06478344218812056,0.6768357789137105,0.10533119233722037,0.49971369345481903,325781.25,0.0,no threshold crossed
1936,psp_fld_l2_tds_wf_20250319_v00.cdf,181,2025-03-19T17:04:16.015614000,20250319,0,V3V4,SCM5,0.020613183921905167,0.005324183696725847,-0.33091857325040896,-1.0666666666666667,0.5002477047913865,0.05633734073643475,0.5366971579977378,0.10534450772508368,0.4599873319603096,99843.75,0.0,no threshold crossed
1937,psp_fld_l2_tds_wf_20250319_v00.cdf,182,2025-03-19T17:04:16.100117000,20250319,0,V2,SCM5,-0.2488638173392105,-0.13171100868868063,-0.17819616190104454,-0.5333333333333333,0.8114579498220152,0.06851265202483961,0.8398113780133157,0.06060369617069471,0.5129657341129891,317812.5,0.0,persistent-line dominated coherence
1937,psp_fld_l2_tds_wf_20250319_v00.cdf,182,2025-03-19T17:04:16.100117000,20250319,0,V4,SCM5,-0.044836225866537315,-0.06349261838047005,0.21475455468992094,1.0666666666666667,0.5006566469503779,0.06473954288960042,0.6053963967010456,0.0599792538483626,0.47438937671133175,626718.75,0.0,no threshold crossed
1937,psp_fld_l2_tds_wf_20250319_v00.cdf,182,2025-03-19T17:04:16.100117000,20250319,0,V1V2,SCM5,0.14678622748562972,-0.14130331837067991,-0.19620942513473372,-0.13333333333333333,0.7064486769463607,0.06922952220652609,0.7524069302030139,0.060770076258297424,0.5078691008386031,835312.5,0.0,no threshold crossed
1937,psp_fld_l2_tds_wf_20250319_v00.cdf,182,2025-03-19T17:04:16.100117000,20250319,0,V3V4,SCM5,0.02498623184555889,0.053693386220851014,0.2505126405165367,1.0666666666666667,0.6148461135116444,0.06033377519458275,0.7050749790421983,0.06077415773046678,0.5147548538765974,802500.0,0.0,no threshold crossed
1938,psp_fld_l2_tds_wf_20250319_v00.cdf,183,2025-03-19T17:04:16.129505000,20250319,0,V2,SCM5,-0.19125379877125018,-0.18648648311142146,-0.2332693529800022,0.4,0.7406177528117518,0.07540608192878857,0.8631942085245,0.05983183678899747,0.48489565392757317,696093.75,0.0,persistent-line dominated coherence
1938,psp_fld_l2_tds_wf_20250319_v00.cdf,183,2025-03-19T17:04:16.129505000,20250319,0,V4,SCM5,-0.024426790729241147,-0.19880451111894165,-0.22620395313433816,0.4666666666666667,0.3743187820954257,0.08248573852834923,0.7504451780460845,0.05900590742659334,0.4267457765664746,94218.75,0.0,no threshold crossed
1938,psp_fld_l2_tds_wf_20250319_v00.cdf,183,2025-03-19T17:04:16.129505000,20250319,0,V1V2,SCM5,0.1390455476867471,-0.1826758554973451,-0.24635952236047584,0.4,0.6722967881875042,0.0744904990921103,0.7598141232823762,0.06004480000469959,0.44657116142239844,696093.75,0.0,no threshold crossed
1938,psp_fld_l2_tds_wf_20250319_v00.cdf,183,2025-03-19T17:04:16.129505000,20250319,0,V3V4,SCM5,0.006054898448885243,-0.19325945365910685,-0.2189406073899059,0.4666666666666667,0.4351198577340987,0.09090691575632884,0.8333496737760787,0.06005151249535871,0.49600562588611036,438281.25,0.0,persistent-line dominated coherence
1939,psp_fld_l2_tds_wf_20250319_v00.cdf,184,2025-03-19T17:08:55.591964000,20250319,0,V2,SCM5,-0.16005586937881944,0.20805129972675523,0.29753984178572374,-0.4,0.8696768863443273,0.07194186520047159,0.8800493106172714,0.03923861896342541,0.4335938264122203,135937.5,0.0,persistent-line dominated coherence
1939,psp_fld_l2_tds_wf_20250319_v00.cdf,184,2025-03-19T17:08:55.591964000,20250319,0,V4,SCM5,-0.02949000896490784,0.23844289170042748,0.30884161618277817,-0.4,0.5953805152497864,0.07375018523921505,0.6358238386415643,0.03879425550975179,0.530107789148718,93750.0,0.0,no threshold crossed
1939,psp_fld_l2_tds_wf_20250319_v00.cdf,184,2025-03-19T17:08:55.591964000,20250319,0,V1V2,SCM5,0.09286714314027372,0.22019869104508324,0.28353913752895765,-0.4,0.7664462184195693,0.07274226041101169,0.7909712957475118,0.039377263605990705,0.43194445415288385,229687.5,0.0,no threshold crossed
1939,psp_fld_l2_tds_wf_20250319_v00.cdf,184,2025-03-19T17:08:55.591964000,20250319,0,V3V4,SCM5,-0.16798388484356191,0.2333548402923489,0.3032329825933386,-0.3333333333333333,0.8169228556532091,0.07386573355127714,0.8305613132511106,0.03938183762522242,0.4780977863002243,706406.25,0.0,persistent-line dominated coherence
1940,psp_fld_l2_tds_wf_20250319_v00.cdf,185,2025-03-19T17:08:55.649780000,20250319,0,V2,SCM5,-0.0004519170547540212,0.06189647738959276,0.23385848917634883,-0.4,0.755701027721263,0.06546131020110112,0.7834370068314738,0.06703730823842516,0.4042318371976534,69843.75,0.0,no threshold crossed
1940,psp_fld_l2_tds_wf_20250319_v00.cdf,185,2025-03-19T17:08:55.649780000,20250319,0,V4,SCM5,-0.0013498623044573353,0.05726983658924444,0.20573830952712793,-0.4,0.40781680081354593,0.06249726643328966,0.4981642603600691,0.0662877731883136,0.401134078150178,702187.5,0.0,no threshold crossed
1940,psp_fld_l2_tds_wf_20250319_v00.cdf,185,2025-03-19T17:08:55.649780000,20250319,0,V1V2,SCM5,0.012592372832910762,0.011819143556081685,0.12188673601358263,-0.4,0.6371622393843912,0.06457876917572894,0.6883610676847574,0.06725030900595552,0.5147684045815176,675937.5,0.0,no threshold crossed
1940,psp_fld_l2_tds_wf_20250319_v00.cdf,185,2025-03-19T17:08:55.649780000,20250319,0,V3V4,SCM5,-0.05792658449785457,0.030120651088534706,0.0978350986941485,-0.8666666666666666,0.6290645590042677,0.06392312179627836,0.7015106613850393,0.06725953005056148,0.5160617821300757,64687.5,0.0,no threshold crossed
