event,counts__log_dispersion_16,counts__log_dispersion_128,counts__log_dispersion_1024,counts__width90,counts__asymmetry,counts__top10pct_fraction,counts__bin_entropy,counts__spectral_entropy,counts__spectral_peak3,counts__fano_sample,count_pair_V2__envelope_corr,count_pair_V4__envelope_corr,count_pair_V1V2__envelope_corr,count_pair_V3V4__envelope_corr,count_pair_SCM5__envelope_corr
562,0.10045357656245055,0.5274125390682693,1.3296401760219962,0.7697135416666667,-0.7687857360354566,0.5614754098360656,0.7724394077838773,0.9882942857505733,0.005399093154897277,0.9925840021973327,0.16163475265069777,0.032868725900949025,0.11647284972582317,0.025972923036200732,0.11112174838554484
563,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,0.043698120681382,0.32001510573572056,1.0178616301924615,0.9053406519396553,-0.09919833564947707,0.14391416944136146,0.994987222760601,0.9951168647098358,0.003956741449464174,0.8179173969666197,-0.031428076441018,-0.12430847466775405,0.11215327112542073,-0.10294622054525553,-0.012676609333574847
565,0.12278628963678813,0.6714527846262415,1.5004134666374442,0.9062781213119588,0.012502266262394233,0.14740726354631967,0.9907498714538924,0.9943341178194512,0.005645752424562462,0.7692648179973358,0.13977513893480817,0.19619103139275362,0.2672472288186558,0.36205861554288854,-0.03564047604952231
566,0.08964298931168754,0.4963006999388447,1.2744386602361255,0.6858398437500001,-0.686458778299872,0.49829351535836175,0.8058448997012203,0.9883541432718792,0.00482294331578731,0.9979147421170326,-0.026718106761075083,0.00975451371345016,0.04805028614127309,0.04447807891220578,-0.28256902268167655
567,0.020716863291128033,0.030126323769751724,0.3290043799268616,0.78828125,-0.40138751238850345,0.90625,0.6015625,0.9907296628261671,0.004355275457615179,0.9990539262062441,-0.10931497991294667,-0.07780908199114439,-0.07681034373029147,-0.10087712304552124,-0.15530891222398807
568,0.431884688360273,1.1879931572575844,2.0553511999927623,0.7137727864583323,0.21082619118552665,0.19960221622389543,0.9451049287442264,0.9814949465869187,0.03044840086651372,0.8835231495164212,0.28095389811292093,0.39162925401554916,0.30757183771383484,0.3292119065231215,0.3049386213691774
569,0.400709213896475,1.1427068804331035,2.035859652982157,0.8204106104651162,-0.473972105218866,0.23588500173190163,0.9472873840761037,0.993037611920113,0.008121411060723985,0.8948267785998629,0.014747870509826455,-0.2850774598088622,-0.04680533789684574,-0.09272386476116302,-0.06159353940612461
570,0.21244309346809157,0.8597284264880821,1.6948811703896265,0.9001955049261079,0.07900978081868482,0.1301061620124625,0.9923199654373771,0.9917055056374284,0.01240164344483446,0.6200612566282586,0.07778533816088755,-0.044462546451958185,0.12386939777232042,0.20110191462548266,0.07881375055860508
571,0.3755493209795957,1.1152056746632721,2.016747198600379,0.5653385416666669,-0.46692315549351376,0.34217067108533555,0.8847031727667202,0.9901924625894877,0.009067237561881545,0.9686136472756642,-0.16877763211398544,-0.3315228138441748,-0.16713478945174468,-0.2530022634477302,-0.03688661782541014
572,0.3459730170948402,1.0702376735977837,1.9511946866540784,0.6818933823529411,-0.6975940153659526,0.47137150466045274,0.8577928760417168,0.9880088686371055,0.012694355472901594,0.9928080755145773,0.06535298634419805,-0.16981614029302983,0.06780506247009123,-0.11139519385021922,-0.12042609309378532
573,0.2618933403620075,0.7977291807983823,1.5347646341424455,0.26241319444444433,0.03804168044988384,0.6246851385390428,0.728641337893219,0.9608083816632166,0.051761579439981734,1.0181422929732324,0.3187203935147934,0.20618127091914953,0.30286907374993605,0.34596738677981,-0.3264539033717003
574,0.5931076630082417,1.3899208600215118,2.2500858078298833,0.4959523472850679,0.5861981301305583,0.5176522506619594,0.798705483997655,0.9634170409598058,0.053105564248370624,1.017374244010325,0.15744900944488774,0.07007609822365522,0.19706236419518644,0.26371033187841486,-0.3536850504987491
575,0.0001988558232684915,0.001686531059875416,0.013775030667614315,0.003515624999999911,0.0,1.0,-0.0,0.9999873514979419,0.001465403336386581,1.0,-0.02336186543242963,-0.08394776057034156,0.001302160084933393,-0.04853640508880744,-0.0527077319594092
576,0.03961456064087132,0.36661433310434904,1.0332828325020746,0.8987668392595314,-0.08260054760349378,0.13455328310010764,0.9962722900352676,0.9949683030654398,0.004935730986144601,0.7480798223605932,-0.10506501794477043,-0.05150853046306825,-0.1173395010534681,-0.025114166388447122,-0.09720776836794942
577,0.0001988558232684915,0.001686531059875416,0.013775030667614315,0.003515624999999911,0.0,1.0,-0.0,0.9999900775691856,0.0014652409098675,1.0,-0.05507700581651559,-0.07649612228561992,-0.05992439566747242,-0.07317591267015612,-0.030211121666580302
578,0.3367584215974933,1.0337736048666495,1.9187446842627427,0.6328645833333332,-0.3597646284256439,0.2746478873239437,0.9167297223572972,0.9917238415141438,0.007780391516110692,0.9472548662131792,0.14217098898946087,-0.20080433687483173,0.02660438659827371,-0.1899992074747827,0.2640113642235562
579,0.23028145284224372,0.9045597620186133,1.747118852951126,0.8980936104910711,-0.023936479269926595,0.1457624665267424,0.9885855307787111,0.992013196768632,0.012704300432355455,0.6960409819959149,-0.11972147006674252,0.08241372264579949,-0.11063505653418255,-0.017244422188700648,0.07325204852395097
580,-0.00039833149544868347,-0.003413344711422284,-0.030388867943325817,0.3578125000000001,-0.5240174672489082,1.0,0.25,0.999104362482581,0.001707799807178285,0.999908444471572,-0.03686284752679171,-0.1220785840054205,-0.057045530406512376,-0.08387611246341589,-0.10466267915006892
581,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,-0.0013957159531251123,-0.012050651006441924,0.0012461633763946245,0.8050781250000001,-0.4463852498786996,1.0,0.3962406251802891,0.9967875557148623,0.002201789119587565,0.999755851924192,-0.03903771530944676,-0.04552794815595698,-0.01837544699152734,-0.03814402661474402,0.05831350065150862
583,0.3387446400523662,1.072683812595519,1.9663094121391906,0.7338375234962407,-0.17714641866056477,0.2399336807200379,0.9340082881563803,0.9913095557408017,0.010752907875778955,0.9242384146439577,-0.08407537013622636,-0.1050001470862187,-0.12596526389566765,-0.25897931818368963,0.005145467456108414
584,0.14260613377262096,0.6539725551995432,1.4722035237048214,0.8951835222942067,0.027628869208332504,0.14314334368426324,0.9903515488543989,0.9942027779491595,0.005997260878957291,0.7765046491080493,0.13736370322670874,-0.02801092010920217,0.17983290637546434,-0.10350214819177411,-0.07381032186566627
585,0.3415917960697904,1.0771557931694158,1.9642364770788823,0.8928251717969105,-0.23446038968431512,0.16670950055684058,0.9793532399724476,0.9932210741853013,0.00865725403931897,0.7448790232610782,-0.1122053827089132,-0.14763148397880388,-0.1569126415093409,-0.1561508927829282,0.26366160842628494
586,0.02193676029469038,0.2629131317017131,0.9248846837756213,0.8974371102607703,-0.08358170643677855,0.13019050127293477,0.997147546299462,0.9946291512671409,0.006077660637798709,0.744048277790356,0.17738707562875833,-0.03720599966206868,0.0945780603125256,0.001251107424546996,0.19932649098288915
587,0.32945957215000093,0.9981241280908317,1.8023951714367958,0.7531004596267543,0.09677226364325743,0.15644610811405923,0.9707439096346184,0.9846775337427127,0.026999078654270075,0.816415168736093,-0.14695021195173524,0.30080407547979654,-0.06428815079221867,0.2764247876888279,0.05598624080491274
588,0.07794076025269059,0.06831445828177445,0.1374298554337928,0.76953125,-0.8527918781725888,1.0,0.39024101186092036,0.9896186367180254,0.0036130686990296103,0.999725333414716,0.183860432901653,0.00230809181957811,0.20276189374616366,0.1311815984670609,-0.09987231651888506
589,0.19109617752097666,0.844296515207834,1.682768542309148,0.9031668276769748,0.1514656346212187,0.1403099129696455,0.9901238197863382,0.9925069609919414,0.01102444474828366,0.6948041515304696,0.19616840697333157,0.3313807857527092,0.24908259367514274,0.21210477504804454,-0.23128402469983905
590,0.035838936243896675,0.35336353176016866,1.0125975937152307,0.8860344069693096,-0.0408483965662733,0.13465608465608467,0.9965394108173405,0.994497997498574,0.005795786905913576,0.7442532005008481,0.0025208893386678005,0.04192023355063594,0.012328499869832588,0.03568146015873151,0.01950063669506496
591,0.6004358085935451,1.40008368786499,2.2875641801972657,0.5201598011363622,0.5436093254087302,0.43625086147484493,0.8215533257310826,0.9690143770413929,0.03952323034125367,1.0031295248659284,0.3896972520323249,0.23482589151927113,0.3155217096924369,0.22896956994809886,-0.3551022826624726
592,0.23874779895931886,0.9199525511669796,1.7818485561072601,0.8437878884904362,0.011273439792194823,0.15080917659612306,0.9839588244577666,0.9923787853709978,0.011077357146936789,0.7539235158608134,-0.23538251020156042,-0.08503553100735892,-0.32123963625011903,-0.11773509069843863,0.12234115275126527
593,0.1571641494749608,0.7798034495014365,1.5893561173820063,0.8992332589285714,-0.01028530010065625,0.13933133575145876,0.9903142174309395,0.9933188776196863,0.008045833178689517,0.7144014401271195,-0.15311761057558468,0.016356795973817714,0.011025573621223125,0.14736133582067248,0.12427845780231905
594,0.01228682295385328,0.29369255499119284,0.945195334318345,0.9072937271758973,-0.01639523254239605,0.14130675526024364,0.9959410835960985,0.9949964126440977,0.004599091169155297,0.7962113653159878,0.025446233936971874,0.13265609389894256,0.06945827413380339,0.06345423310911025,-0.008822053113288895
595,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,0.25835740258675705,0.9669895226297134,1.7942786249378604,0.9004934681204206,-0.11418824774887121,0.13002108450018923,0.9909060542376177,0.9906156683491686,0.01427672538708288,0.5893971329552337,-0.07111834418150223,-0.005451582635820726,-0.07313300674540447,0.040226629454901214,0.18709059091190583
597,0.2325095189262642,0.8301254505099609,1.6126884472549265,0.8178590745192309,0.07196799218174499,0.1476421776968225,0.9827658259462075,0.9871361604481889,0.023010638910181735,0.7897264629269257,-0.03032711102800903,-0.04479161865689049,-0.07879951272242931,0.02115988651372924,-0.2602018901969637
598,0.3664661282042277,1.1248331219549195,2.0102457756446492,0.8219829835343226,-0.026117412637045635,0.15579575102497203,0.9790648737070063,0.9901710221844321,0.0164574121001521,0.7103451024634215,0.05351330324441125,-0.09912583113703957,0.010405019626855222,-0.10297222398469058,-0.1580937447326042
599,0.03128315406487547,0.31709258153683645,0.9851802629610381,0.88165433114035,-0.012905210940319418,0.13619329388560159,0.9962134396440585,0.9951513277011534,0.0040356635401776015,0.7692734590274564,0.03130541457675373,-0.10815386690167406,-0.0575374419205966,-0.07155243210858445,0.10413069802144657
600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,0.24360161899037608,0.923494374883226,1.7554760586963953,0.9104371319004916,0.07151925039582431,0.12846153846153846,0.9916045132294655,0.9894051930970019,0.017546672882810158,0.603609487835691,-0.05567296644633027,-0.2567985650358383,-0.0952634127695603,-0.3773040309330527,0.06147144088694483
602,-0.002339984836077607,0.11144756811157092,0.5519999603909821,0.9044471153846158,0.04199160692428683,0.127427597955707,0.9981303172101359,0.994179467242125,0.008009123109268946,0.73833901010537,-0.010655235446689504,0.05533774470589557,0.10969837506787725,-0.09979354751315228,-0.012144273231101933
603,0.34170057478646404,1.0647446009564636,1.9392399315286517,0.7293744555749129,-0.21335321318340109,0.2825166364186328,0.9199004155509454,0.9902777531397586,0.01388185803962378,0.9469296782461054,0.041051448681975675,-0.10479603481502861,0.09704168130556237,-0.03140953201254226,0.020072552372531378
604,0.0536804109169625,0.30206727216741336,0.8451139310646274,0.8940012348024312,0.02004293434636087,0.1289217454020916,0.9962833738659767,0.993054066904959,0.010378056170255761,0.7585290236913108,-0.12945032124192743,-0.1371409384887103,-0.11723810201883213,-0.09036496176810169,0.10191784425460534
605,-0.003800076809479352,0.048365602653536885,0.10733273815824196,0.5933593749999999,-0.599078341013825,1.0,0.5252301540378213,0.9906201239950515,0.004211856164682955,0.9993896298104801,-0.051273471072976536,0.005755521789656472,-0.046370993110742234,0.034227227310776334,0.13004497169435983
606,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0.435705281896086,0.8728991156727198,1.4955040221565594,0.1816964285714286,-0.062039312039311886,0.8326693227091634,0.643067813415475,0.9590546597445578,0.029571845873999244,1.0561173379543138,0.08738720271230667,0.01849446471302643,0.16368549948311203,0.050449152950360926,-0.025682532518812314
608,0.23749923313204635,0.823181899240063,1.620556341149234,0.8121704101562494,0.07929195910140209,0.15295960613181156,0.9805107928445136,0.9885863980969419,0.019099764301346498,0.8065102322087718,0.08173647333280229,-0.012647444956429194,-0.046531004748434024,0.036310665029834904,0.08976178153438769
609,0.0001988558232684915,0.001686531059875416,0.013775030667614315,0.003515625000000022,0.0,1.0,-0.0,0.9999896603385061,0.0015283088616445022,1.0,-0.028099422743661766,0.05079001929641157,-0.01954401981328276,0.045641947752508204,-0.022714711770638524
610,-0.0025960122659366737,0.034875156382916814,0.29833070902883424,0.66357421875,-0.1199411331861663,1.0,0.4716946577843981,0.9880221809322711,0.0040955447038856976,0.999572740867336,-0.13440612729696694,-0.1547388482783456,-0.14841118067611392,-0.1629694062073086,-0.041313842925938746
611,0.06616381552918031,0.07224447149707434,0.4330509746926372,0.41513671875,-0.6438485062338268,1.0,0.5328365488549527,0.9875483093683047,0.004451302707447582,0.9993285927915281,0.09983211325683986,0.015144267835159216,0.12188097699544097,0.013047256994370732,0.10557330229397903
612,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0.11924377658204134,0.6348613199873525,1.4519042335291374,0.8793275122549016,0.002250192355152705,0.151421366345713,0.9895380184577769,0.9944503123952846,0.006014654379152913,0.8064623454556183,0.08243604076823059,0.09152302496338804,0.04311397206432853,0.1050087415551631,0.04542627345610473
614,0.22982640634510412,0.9286937493490727,1.7692501442824178,0.9051862819220431,0.08470875131432233,0.12413158500115022,0.9936646461926567,0.988953235502643,0.0144004273286472,0.532529895484671,-0.0776197804504718,0.09571073454006716,-0.15128283064321824,-0.038877475714413884,0.08194690249956028
615,0.5049606637851868,1.0477141328014137,1.5461781377359822,0.144921875,0.9892183288409704,1.0,0.26431107988199537,0.986633400219228,0.02885437141099253,0.9988708151493881,0.0142633995441191,0.048564021976,0.11933842289336331,0.09675277663496265,0.11495529984427377
616,0.5763091799577156,1.3668477552080684,2.2256522247606405,0.6934329409814357,0.24385049764848196,0.2245119305856833,0.9223952937704617,0.9660115364822169,0.051908514460912214,0.8839314883956513,-0.06331921198091564,-0.13451939691198672,-0.07241237038045722,0.18718131109659633,0.18638054401163248
617,0.017482633882857406,0.34089367767517836,0.9999688029001567,0.9106746524959415,-0.02709414460601299,0.1400130244673923,0.9964878282780462,0.9946377420596619,0.004406354944144564,0.7594397243438984,-0.23492780236150446,-0.13308310114268038,-0.12044988337996414,-0.05902696457437967,0.2826129961453745
618,-0.028123346862127415,0.1610114038519677,0.6591878729414892,0.8928669199486299,-0.0484631511358457,0.12402458393757337,0.998424854623954,0.9943606397169036,0.004876264350963031,0.6765957028181014,0.002364686907240794,-0.13447396031037767,-0.0421334029012822,-0.19365011841031304,0.07779887696257189
619,0.2542076353347859,0.9692941109975235,1.8246148795832235,0.904461818678991,-0.0685735931813993,0.12154696132596685,0.9933995155420264,0.9873543375732623,0.016940503612106153,0.512368075703917,0.0514958483767586,0.19986053876737409,0.014923323354330033,0.21574250050990867,-0.0068528173031551665
620,0.6809923318133111,1.5053530978043226,2.3793955022791167,0.46867675781250107,0.4754537539347678,0.43349201904228507,0.8171937418856876,0.9593114184620878,0.053436102069794926,1.0041859498679258,-0.005235352378132857,0.2084280869946463,0.09792565970475679,0.22730562081915973,0.45536001231338524
621,0.06183732558829062,0.504323749197245,1.2743848251018746,0.912977666440217,-0.020668187423603365,0.13388514378359928,0.994835917108497,0.9935363787817493,0.00819182503012418,0.7406890088805581,-0.0550019139740533,0.0704526581887529,0.2077766859306757,0.018875691253471046,0.058451370153323835
622,0.4980618495732802,1.2935983577856836,2.1969827406329925,0.8276722454202597,-0.19747709349770884,0.2250053067289323,0.9582119059813439,0.9897478092673946,0.017589707665406407,0.8186229399414974,0.08568475312002691,0.15240791696176237,0.1942601925356333,-0.04960863473946672,0.12119253036544526
623,0.30111026021091986,1.0346837346807456,1.8514391793420295,0.9048596833881581,-0.012695861107253138,0.12843265458621334,0.9915468119550177,0.9857668076884093,0.023833028778222118,0.5470226577156576,0.022337908990443786,-0.11569531956885801,0.09663383006382462,-0.039449840614947496,-0.17552704650103704
624,0.01191023468127391,0.06750660407203302,0.4329490872543609,0.8370117187499999,-0.5806790339516977,0.7441860465116279,0.6412049329942637,0.9914917955516015,0.004274195189291372,0.9987182226020082,-0.023096858857808406,-0.014011554381770899,0.02632409984575472,0.05287351221059991,0.03411699805573018
625,0.22359297482914675,0.8821248706433685,1.737181513237848,0.8704803128464526,-0.012886227267464731,0.1447301702281782,0.9891782030373802,0.9921791203682397,0.010959444630420215,0.7038983543736589,-0.015220972749577635,0.04280538504611275,-0.006534608234181373,-0.07148297616619713,0.0647612206795672
626,0.5373423451449996,1.317479249626819,2.190237877544982,0.7277994791666657,0.23933040310145615,0.2011508031647087,0.9369778129353235,0.9705609362974545,0.04696318998891177,0.8717975658902193,0.174223336094201,0.17583377001938197,0.06430981708004914,0.23260813027571206,0.4029237559408905
627,0.33026978322406136,1.0846626076152777,1.9555627417725456,0.8842592592592583,0.03901955170156979,0.1398004498529327,0.9873763826679928,0.9881119668922062,0.019274447631105415,0.630515072337448,0.14032467431056217,-0.016698836443242694,0.03929538863862962,-0.08373640953754208,-0.12823102187084723
628,0.47891029922532696,1.2624197250095528,2.1426169082577755,0.788715528118241,-0.1944813288308329,0.24769732180813378,0.9448310866833496,0.9895896793040797,0.018097062786256876,0.860049839229902,-0.1953765725213848,-0.06568357144581623,-0.1455036270245373,-0.2506383256153717,-0.3620631417254727
629,0.22435426725617155,0.8474336939351578,1.697073303842267,0.6262890625000002,-0.5297961842588543,0.3826395039858282,0.8694626258115081,0.9905500155813546,0.004713175624622536,0.9956911865274809,0.012633894908005368,-0.02228928897881581,0.039865768516316055,0.04782335572266594,-0.22052700308826936
630,-0.0007969739303628003,-0.006847365544059276,-0.06254704003785752,0.43124999999999997,-0.7699275362318841,1.0,0.3231203125901445,0.9943785679678754,0.002396411131606115,0.99984740745262,0.032606258846060776,-0.0772927840141006,-0.014747606564378044,-0.04449479156273871,0.02924883243734757
631,-0.003398301889322655,-0.02986666544740745,-0.11363710596079749,0.9183593750000001,-0.2552105487026797,1.0,0.5309909391804483,0.9954932281836859,0.0029408142580232073,0.9994506668294321,-0.004893156546618607,-0.03128355838773617,-0.007919329539864857,-0.10737324972045728,-0.02139767288840376
632,-0.002796427404087045,0.0299141104833874,0.07891469342389744,0.9734375,-0.709470304975923,1.0,0.48437500000000006,0.9953028139075983,0.0030159139972188967,0.99954222235786,-0.11790592320981147,-0.08496705191344621,-0.10741169651633135,-0.07899312085885048,0.11509610089880078
633,-0.009061784916526294,0.06726664081429808,0.2697238827744772,0.864453125,-0.6213285133303208,0.723404255319149,0.651770414970343,0.9928866948440647,0.0035228147288167413,0.9985961485641042,0.12403207157790533,0.05755602465080915,0.03918977790997322,-0.005074468192214375,-0.1997070949385941
634,-0.00019916564633504192,-0.0017066193487203687,0.22429553825639012,0.033984374999999956,0.22988505747126467,1.0,0.1981203125901445,0.9577421507808515,0.0042961985313656696,0.999938962981048,-0.012768939963231526,-0.046496916378718375,-0.058167801157870805,-0.040267809900357124,-0.052496890415106266
635,-0.009877714824344599,-0.014746387149793152,0.16400593816343298,0.8815429687499999,-0.4529744101030244,0.5882352941176471,0.6894453246091821,0.9936570899726873,0.003522972344816041,0.9984740745262002,-0.00021868872677775417,-0.052031600309749224,-0.008145103849514834,0.025182856793002938,0.0474505413234253
636,0.6005343260335065,1.3886488363969078,2.2597824310346044,0.5025770399305555,0.4704161494035729,0.4339419978517723,0.8182413435932804,0.9572151126062787,0.05721968497876892,1.0078850300329778,-0.04132593772843504,-0.0958156733266828,0.014734103970423108,-0.04855359083619254,0.35468174997238017
637,0.4349082876685989,0.6911690471393904,0.6875315298145209,0.7582031249999999,0.023183925811437408,1.0,0.4770119154705808,0.9481964983598907,0.008573923794261612,1.15269114564137,-0.04766286125482958,-0.007188006504261945,-0.03422534747241065,0.012533108290508677,-0.011430721301015606
638,-0.007232253585053658,0.0300378273440843,0.37705018165869014,0.8992187500000001,-0.6342311033883579,0.7894736842105263,0.629675149706764,0.9913158057341276,0.004304600838294882,0.9988708151493881,-0.06575769739640124,-0.0258036082885385,-0.046800712919261626,-0.00108694868931776,-0.16548694715160384
639,0.27749860856501934,0.9858833689747724,1.8474699224220619,0.8434514631304821,0.15893503367039855,0.14870901794502916,0.985605383421413,0.9922433292623418,0.010192377546438373,0.7128237559035564,0.08296072162540438,0.03246399744833274,0.049249699005406086,0.06351267463650974,0.04428833486851005
640,0.413902911983261,1.1685349829197125,2.0405735304328108,0.8334073153409091,-0.5650173102529958,0.28601398601398603,0.9310166305232005,0.9911220838619426,0.0117745206157892,0.9269167349064806,0.09377597350826433,-0.05054833458572274,0.038865213548541444,-0.04008877954921121,-0.24144159794372044
641,-0.0011960313600203284,0.08939373269768117,0.12456611621462207,0.80546875,-0.7710960232783706,1.0,0.34375,0.9905778037475109,0.003573098901295757,0.999786370433668,0.07409495080328787,0.008622750954204426,0.03501637121963282,0.016908047094123684,0.0727691109887447
642,0.20977718421005856,0.8343034822485074,1.670499801318389,0.9021047867393033,0.18434902048690074,0.14953783487388375,0.9895116759774448,0.9937211964198179,0.007744620512993056,0.7280910917121085,-0.00405837816732561,0.044649859382595414,-0.004359435766078858,0.04981563963255452,-0.3447366498545404
643,0.012476387249247966,0.2682061204654501,0.9020413797559022,0.9068771155706001,-0.04181685189208458,0.1362406665945244,0.9962993156395464,0.9948862114362238,0.0039002028479364504,0.78575262622243,0.13868484542862608,-0.03547412805424111,0.02614687173152802,-0.013639144625322494,0.12729743294651197
644,0.19185041331522068,0.8341142890228895,1.6897745957393238,0.9046117917455813,-0.019724967918609285,0.14016909287394316,0.9919263508064375,0.9921017336102728,0.009779821918797567,0.6595450803616607,0.022012761674240017,0.13477931325638748,0.08864259169845036,0.10920217934386467,-0.006159797386579385
645,-0.004345313096539204,0.16367234738066777,0.7414765760716758,0.896612196765499,-0.0015494087017102099,0.12876492603813938,0.9977208781895184,0.9946386267103233,0.00605971184520215,0.7521902306427515,0.04731700825050065,0.09019396715903082,-0.014987789602683377,0.058476783544276094,0.018542456638363153
646,-1.0324058383693767e-07,-6.678531629789675e-06,0.3148182805541075,0.022656250000000044,-0.6896551724137917,1.0,0.125,0.9693899039668854,0.0027866616962823683,0.999969481490524,-0.07794498791553948,0.09220215702163412,-0.0649380191686858,0.08967649202182892,0.011989393104652253
647,0.3597923722019455,1.1012867350694735,1.995104550738753,0.864930345333458,-0.34380199864551014,0.17847944290756462,0.9757053281377857,0.9928495612546724,0.008873469482154572,0.7777899260510868,-0.018926300671914763,0.023175221961891188,-0.0005046172982207976,0.08084989668230017,-0.0586641846872924
648,0.03382926036650466,0.2752131863386035,0.9456489514788402,0.8181966145833331,-0.5052317485577883,0.3333333333333333,0.8997363333446967,0.99342809655777,0.0036777196104807114,0.9911071416287901,-0.05824430704015103,-0.031175981098112638,0.02583020519940881,0.006538388930818637,-0.013207991704138444
649,0.10156175755879963,0.5502057198997053,1.3355728157053632,0.8584798177083333,-0.4772964262015359,0.3028571428571429,0.9215462504070311,0.9933497100498212,0.0036045395051498017,0.9851294638769843,-0.009742167796951827,0.009004754672281956,-0.03997598725731198,0.08384987051062973,0.5995557341701288
650,-0.012291261379868596,-0.030645901885145304,0.20202251805645294,0.8944275173611115,0.016625827615554437,0.12280848922070296,0.9986998070642434,0.9944870901134607,0.006080910124067565,0.7251407955856694,-0.03455182635999059,-0.029398587949141644,0.07711244545400076,0.07253482363836697,-0.0207312179283523
651,0.21354941090182447,0.8838744130297157,1.7458939118895935,0.9066894727741456,-0.026089207573669483,0.13293707492713036,0.9920447874400422,0.9918718338088361,0.010803404075556102,0.6218510497583235,-0.06249469443319726,0.02259812496616565,0.004267266696682932,-0.03834238221322303,0.07303802076365712
652,0.3689364934649996,1.0863130801554328,1.9295337267121369,0.7685523623511905,-0.1548121948850403,0.21478928403571987,0.9576435038890637,0.9917421113243421,0.013433904840969322,0.8625724313169899,-0.03608049633853669,0.10774433130258544,-0.0035439873027889347,-0.00951719930210991,0.1925888264407955
653,0.0876160306015583,0.5567089380518273,1.3646102474279629,0.8982388200431037,0.13286166379081035,0.138698477699635,0.9937884133041383,0.994820308749241,0.0043751068642243415,0.7562131581473264,-0.024806175017939084,-0.013720634760868955,-0.0024749382742976084,0.0681741056878706,0.09980592840917912
654,0.0001988558232684915,0.001686531059875416,0.013775030667614315,0.003515624999999911,0.0,1.0,-0.0,0.9999887152353192,0.0015729324484376626,1.0,-0.0022334460931621447,-0.0317128814135007,-0.04038188946034388,-0.021010761433122832,-0.015281197730197628
655,0.02236684186779828,0.14104078294842903,0.5501225606063904,0.7763671875000002,-0.44360587002096374,0.5391304347826087,0.7683995579726142,0.9932171051384914,0.0034595650549725126,0.9965208899197363,-0.022223839934425386,0.12631307324000773,-0.036418204295209616,0.08107026459218974,-0.27836683434126824
656,0.27161632170873024,0.9893975492000373,1.813431112258822,0.8898769113469251,-0.10353946435653827,0.12933473022524883,0.9906733826636004,0.9879378481764933,0.019642798616556743,0.5876835704731295,0.09527168205337674,0.07254590040191537,0.09158458050371356,0.0281619472893535,-0.07350091590608658
657,-1.0324058383693767e-07,-6.678531629789675e-06,-0.0004521542244839965,0.022656250000000044,-0.6896551724137917,1.0,0.125,0.9601911321293808,0.002926952292827062,0.999969481490524,-0.02448165319404373,0.05524298959382405,0.008497406672489813,-0.09114936680739182,-0.06389093813802363
658,0.01191023468127391,0.08461465303435149,0.3824019182813641,0.584765625,-0.43420173680694724,0.7674418604651163,0.6353909795058916,0.9913835604737087,0.00401036202019585,0.9987182226020082,0.004388753591312883,0.07454876810943267,-0.04335238123646454,0.14612882312263648,-0.09461459337825526
659,0.3931496040473588,1.1545423301539046,2.038107956389662,0.8760499474597953,-0.34398914557826077,0.17882994124159074,0.9767809284831452,0.9926992642775642,0.011476208743296145,0.7508264147541429,-0.17278417680876784,0.14700906805359054,-0.08497698738972832,0.11415653348473881,-0.1566348919603252
660,0.27861115146752247,0.9898833297074091,1.8395969605408002,0.9083393337173574,-0.09947760671474888,0.12471783295711061,0.9921596923784615,0.9896648536765789,0.014174426103491827,0.5433406120782157,0.02493304731814161,-0.04800804931618006,-0.10300703931436858,-0.12771623832557724,-0.07236428033053918
661,0.39249681757077787,1.1652449115356356,2.047122213504577,0.8801466888083731,-0.27384789547333926,0.1814628214037526,0.9751510126902594,0.9914256268112618,0.012403409109491982,0.764931530695396,0.12284388750118005,0.036428896459580876,0.1853310834246497,0.027846167979861385,0.07573688707606747
662,-1.0324058383693767e-07,-6.678531629789675e-06,-0.0004521542244839965,0.60078125,-0.988296488946684,1.0,0.125,0.9999887795593191,0.001465345744169106,0.999969481490524,-0.04005323389529004,0.02666557199398273,0.023461377851631857,-0.01527466271681481,-0.016964693394361404
663,-0.0025960122659366737,0.034875156382916814,0.23130303766190322,0.935546875,-0.5010438413361169,1.0,0.47169465778439823,0.9942686283580726,0.0032313517366835787,0.999572740867336,0.0038136423081602585,0.044544102010058,0.09081655233629644,0.04699926066544063,0.11097590896716422
664,0.014991274404022394,0.1428772602460252,0.7119711829579318,0.8750976562500001,-0.5524096481578902,0.36619718309859156,0.8515308551155643,0.9934280150551503,0.0035308635829516925,0.9935300759910887,-0.12966217860600454,-0.03309363405050873,-0.1175356444746597,0.0018847313883423034,-0.0037183313395382327
